epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,8197.94,1.1504,0.67826,1.017,0.90066,0.94413,0.97058,0.70858,0.80825,0.45943,0.77046,0.0025248,0.0025248,0.0025248
34,8405.71,1.12365,0.64784,0.9956,0.90348,0.95788,0.97532,0.71336,0.80333,0.41773,0.77477,0.00250995,0.00250995,0.00250995
35,8613.21,1.13002,0.68701,0.99222,0.89859,0.95448,0.97038,0.71688,0.76203,0.42064,0.75473,0.0024951,0.0024951,0.0024951
36,8819.93,1.10147,0.64444,0.99688,0.88857,0.95919,0.97017,0.72231,0.75852,0.40406,0.75033,0.00248025,0.00248025,0.00248025
37,9030.11,1.11934,0.64752,1.00299,0.9056,0.96444,0.97728,0.72168,0.79417,0.42018,0.75966,0.0024654,0.0024654,0.0024654
38,9236.04,1.11968,0.69445,0.99372,0.91277,0.95808,0.97669,0.71877,0.82084,0.42996,0.77716,0.00245055,0.00245055,0.00245055
39,9443.01,1.08861,0.65688,0.9884,0.92894,0.93878,0.97906,0.72905,0.78858,0.42737,0.75972,0.0024357,0.0024357,0.0024357
40,9647.97,1.12102,0.66734,0.98628,0.92687,0.9605,0.98196,0.73132,0.77304,0.416,0.75697,0.00242085,0.00242085,0.00242085
41,9859.36,1.09459,0.65235,0.98319,0.92635,0.96409,0.98062,0.73087,0.7745,0.42553,0.75708,0.002406,0.002406,0.002406
42,10067.1,1.11664,0.64062,0.99665,0.92739,0.96308,0.9785,0.72651,0.78117,0.42072,0.75501,0.00239115,0.00239115,0.00239115
43,10274.7,1.11411,0.64178,0.99998,0.93293,0.949,0.97717,0.72719,0.77469,0.42673,0.75191,0.0023763,0.0023763,0.0023763
44,10479.5,1.08795,0.6472,0.98249,0.91463,0.95871,0.97275,0.73256,0.74457,0.40631,0.74341,0.00236145,0.00236145,0.00236145
45,10691.3,1.08307,0.6137,0.9869,0.93108,0.94595,0.97768,0.74015,0.74903,0.40793,0.74453,0.0023466,0.0023466,0.0023466
46,10898.1,1.11395,0.62205,0.98697,0.92941,0.96922,0.98106,0.73678,0.74526,0.40944,0.74584,0.00233175,0.00233175,0.00233175
47,11106.2,1.07197,0.62658,0.98911,0.93292,0.96589,0.98018,0.74156,0.75149,0.39925,0.75017,0.0023169,0.0023169,0.0023169
48,11310.1,1.05322,0.61045,0.98085,0.92118,0.96516,0.97696,0.73418,0.77172,0.38659,0.76777,0.00230205,0.00230205,0.00230205
49,11520.8,1.08084,0.62224,0.98091,0.91558,0.96589,0.97903,0.73228,0.77068,0.3887,0.76456,0.0022872,0.0022872,0.0022872
50,11727.2,1.09752,0.61923,0.97713,0.91977,0.96729,0.97823,0.73929,0.75236,0.40459,0.74788,0.00227235,0.00227235,0.00227235
51,11935.4,1.05404,0.60494,0.98303,0.92306,0.96928,0.98066,0.74526,0.75296,0.38858,0.74855,0.0022575,0.0022575,0.0022575
52,12140.2,1.06233,0.5998,0.99016,0.92855,0.95654,0.9826,0.74581,0.7589,0.37975,0.75703,0.00224265,0.00224265,0.00224265
53,12351.3,1.05471,0.61572,0.97521,0.91729,0.97568,0.98309,0.74925,0.75217,0.37464,0.74854,0.0022278,0.0022278,0.0022278
54,12558.8,1.07454,0.60363,0.98119,0.92423,0.98384,0.98437,0.74576,0.74189,0.37304,0.74063,0.00221295,0.00221295,0.00221295
55,12765.6,1.02729,0.58812,0.97526,0.92506,0.96768,0.981,0.74924,0.73874,0.37466,0.74121,0.0021981,0.0021981,0.0021981
56,12970.9,1.06959,0.63883,0.97443,0.93115,0.97487,0.98118,0.74428,0.74367,0.38383,0.74109,0.00218325,0.00218325,0.00218325
57,13182.1,1.03537,0.57108,0.9643,0.93455,0.97412,0.98318,0.74798,0.7483,0.38774,0.74555,0.0021684,0.0021684,0.0021684
58,13389.2,1.04648,0.59782,0.9661,0.93616,0.97412,0.98353,0.74944,0.75036,0.38328,0.74797,0.00215355,0.00215355,0.00215355
59,13596.1,1.03207,0.60742,0.96559,0.92434,0.96948,0.98298,0.7465,0.74789,0.37959,0.74772,0.0021387,0.0021387,0.0021387
60,13803.3,1.00645,0.57355,0.9601,0.93617,0.97487,0.98443,0.74845,0.74176,0.37549,0.74425,0.00212385,0.00212385,0.00212385
61,14016.6,1.00832,0.56365,0.95474,0.94268,0.97444,0.98474,0.75111,0.74653,0.36636,0.75226,0.002109,0.002109,0.002109
62,14223,1.02003,0.57877,0.9634,0.94093,0.97234,0.98472,0.7511,0.73596,0.36849,0.74083,0.00209415,0.00209415,0.00209415
63,14429.6,1.01253,0.5589,0.9702,0.93337,0.97127,0.98432,0.75177,0.72507,0.36256,0.73718,0.0020793,0.0020793,0.0020793
64,14637,0.99931,0.57352,0.94637,0.9329,0.97345,0.9844,0.7528,0.72348,0.36028,0.73627,0.00206445,0.00206445,0.00206445
65,14848.5,1.00874,0.5671,0.95361,0.9327,0.97042,0.98456,0.7545,0.72057,0.35908,0.73484,0.0020496,0.0020496,0.0020496
66,15056.3,0.99399,0.56562,0.95749,0.93083,0.97127,0.98429,0.75431,0.72011,0.36014,0.73444,0.00203475,0.00203475,0.00203475
67,15264.5,1.00434,0.56195,0.95381,0.93312,0.96948,0.98399,0.75571,0.71908,0.36027,0.73457,0.0020199,0.0020199,0.0020199
68,15472.4,0.99558,0.54799,0.95607,0.9326,0.96883,0.98401,0.75585,0.71646,0.36022,0.73462,0.00200505,0.00200505,0.00200505
69,15684.3,0.9982,0.57298,0.94064,0.93057,0.97127,0.98362,0.75578,0.71472,0.36179,0.73397,0.0019902,0.0019902,0.0019902
70,15894.3,0.98479,0.572,0.94285,0.92936,0.96948,0.9832,0.75422,0.71493,0.36576,0.73412,0.00197535,0.00197535,0.00197535
71,16101.2,0.99027,0.5481,0.9553,0.93574,0.96723,0.9824,0.75412,0.7166,0.37416,0.7364,0.0019605,0.0019605,0.0019605
72,16308.8,0.97004,0.53361,0.95315,0.93093,0.96948,0.98348,0.75517,0.72156,0.37328,0.74085,0.00194565,0.00194565,0.00194565
73,16516.2,0.96029,0.5321,0.93803,0.9314,0.96768,0.98333,0.75528,0.72372,0.36052,0.74428,0.0019308,0.0019308,0.0019308
74,16727.3,0.98852,0.54394,0.95489,0.93614,0.96948,0.98407,0.75486,0.72328,0.3569,0.74478,0.00191595,0.00191595,0.00191595
75,16935.4,0.94631,0.55092,0.93051,0.94011,0.96768,0.98449,0.75536,0.72294,0.3544,0.74512,0.0019011,0.0019011,0.0019011
76,17143.5,0.95097,0.52252,0.94511,0.93991,0.96768,0.9847,0.75537,0.72112,0.35106,0.74457,0.00188625,0.00188625,0.00188625
77,17348.1,0.96136,0.5431,0.93654,0.93746,0.96886,0.98517,0.75709,0.71864,0.34916,0.74505,0.0018714,0.0018714,0.0018714
78,17561.1,1.00243,0.56973,0.95113,0.94059,0.96637,0.98492,0.75755,0.7194,0.34942,0.74742,0.00185655,0.00185655,0.00185655
79,17767.7,0.95294,0.52502,0.9372,0.94015,0.96768,0.98508,0.75835,0.72061,0.34918,0.74728,0.0018417,0.0018417,0.0018417
80,17976.8,0.97845,0.5259,0.95385,0.93674,0.96768,0.9852,0.75984,0.71976,0.34965,0.74721,0.00182685,0.00182685,0.00182685
81,18181.3,0.97513,0.52889,0.94362,0.93563,0.97127,0.98544,0.76111,0.71738,0.34854,0.7448,0.001812,0.001812,0.001812
82,18392.8,0.97417,0.53085,0.93143,0.93273,0.97307,0.98527,0.76082,0.71248,0.34958,0.74204,0.00179715,0.00179715,0.00179715
83,18600.2,0.9606,0.53659,0.946,0.93607,0.97256,0.98538,0.76134,0.714,0.34631,0.74419,0.0017823,0.0017823,0.0017823
84,18807.4,0.96481,0.52841,0.94358,0.93455,0.97422,0.98546,0.7607,0.71109,0.34817,0.74102,0.00176745,0.00176745,0.00176745
85,19012.9,0.93273,0.50699,0.93897,0.93628,0.97127,0.98602,0.76078,0.70972,0.34885,0.74006,0.0017526,0.0017526,0.0017526
86,19223.4,0.95661,0.53927,0.92812,0.93599,0.97134,0.9861,0.76092,0.70925,0.35169,0.73951,0.00173775,0.00173775,0.00173775
87,19430.9,0.93279,0.52653,0.93189,0.93729,0.97127,0.98608,0.7601,0.7051,0.35844,0.73631,0.0017229,0.0017229,0.0017229
88,19637.4,0.9228,0.51783,0.93448,0.93729,0.97127,0.98621,0.76035,0.70185,0.36146,0.7344,0.00170805,0.00170805,0.00170805
89,19844.2,0.97247,0.52978,0.9411,0.93288,0.97127,0.98615,0.76069,0.69955,0.36121,0.7329,0.0016932,0.0016932,0.0016932
90,20056.3,0.93434,0.50665,0.93331,0.93248,0.97127,0.98617,0.76128,0.69767,0.36107,0.73175,0.00167835,0.00167835,0.00167835
91,20262.9,0.91761,0.51643,0.92837,0.93281,0.97211,0.98634,0.76283,0.69607,0.35872,0.73082,0.0016635,0.0016635,0.0016635
92,20470.1,0.91315,0.50598,0.91961,0.93292,0.97377,0.98645,0.76411,0.69437,0.35744,0.72963,0.00164865,0.00164865,0.00164865
93,20676,0.93072,0.50548,0.92039,0.93433,0.97666,0.98671,0.76485,0.69417,0.35692,0.7295,0.0016338,0.0016338,0.0016338
94,20887.1,0.90858,0.50447,0.92962,0.93626,0.97572,0.98685,0.76461,0.69291,0.35584,0.72939,0.00161895,0.00161895,0.00161895
95,21094.4,0.91651,0.50301,0.92091,0.93468,0.97627,0.98696,0.76384,0.69187,0.35527,0.72913,0.0016041,0.0016041,0.0016041
96,21301.1,0.90976,0.50687,0.92208,0.93489,0.97487,0.98708,0.76541,0.69231,0.35463,0.72972,0.00158925,0.00158925,0.00158925
97,21507.9,0.91624,0.50045,0.93047,0.93584,0.97487,0.98713,0.76691,0.6913,0.35464,0.7296,0.0015744,0.0015744,0.0015744
98,21719.9,0.93429,0.5213,0.93599,0.9367,0.97487,0.98728,0.76697,0.69055,0.35482,0.72913,0.00155955,0.00155955,0.00155955
99,21926.1,0.92108,0.49264,0.92735,0.93838,0.97487,0.98739,0.76742,0.69221,0.35546,0.72925,0.0015447,0.0015447,0.0015447
100,22133,0.91557,0.49794,0.91667,0.94035,0.97487,0.98764,0.76735,0.69117,0.35519,0.72931,0.00152985,0.00152985,0.00152985
101,22339.8,0.89539,0.49215,0.90063,0.941,0.97487,0.98772,0.76851,0.69121,0.35516,0.72971,0.001515,0.001515,0.001515
102,22550.8,0.91979,0.49361,0.92732,0.94351,0.97487,0.98784,0.76916,0.69205,0.35381,0.73048,0.00150015,0.00150015,0.00150015
103,22758,0.8839,0.47498,0.91915,0.94495,0.97487,0.98793,0.76902,0.69108,0.35296,0.73016,0.0014853,0.0014853,0.0014853
104,22965.4,0.91886,0.50424,0.92379,0.94603,0.97548,0.98796,0.76949,0.69075,0.35274,0.7299,0.00147045,0.00147045,0.00147045
105,23172.3,0.88744,0.49307,0.90278,0.94599,0.97475,0.98779,0.77092,0.69014,0.3531,0.7299,0.0014556,0.0014556,0.0014556
106,23383.3,0.9022,0.48903,0.91163,0.9459,0.97308,0.98785,0.7711,0.69021,0.35297,0.72909,0.00144075,0.00144075,0.00144075
107,23589.7,0.90629,0.48995,0.93193,0.94656,0.97307,0.98792,0.77041,0.68959,0.35173,0.72866,0.0014259,0.0014259,0.0014259
108,23797.1,0.87798,0.48011,0.91228,0.94556,0.97307,0.98791,0.77074,0.68903,0.34959,0.7282,0.00141105,0.00141105,0.00141105
109,24004.6,0.89559,0.4758,0.91379,0.94695,0.97307,0.9879,0.77074,0.68867,0.34877,0.7273,0.0013962,0.0013962,0.0013962
110,24214.5,0.90829,0.48739,0.94344,0.94745,0.97307,0.98816,0.77073,0.68729,0.34705,0.72673,0.00138135,0.00138135,0.00138135
111,24423.9,0.89744,0.47947,0.91911,0.94588,0.97276,0.98776,0.77157,0.68733,0.34524,0.72655,0.0013665,0.0013665,0.0013665
112,24631,0.89957,0.48192,0.92754,0.94447,0.97127,0.98817,0.77229,0.68619,0.34424,0.72642,0.00135165,0.00135165,0.00135165
113,24838.6,0.87918,0.46099,0.90615,0.94551,0.97307,0.9884,0.77207,0.68602,0.34213,0.72631,0.0013368,0.0013368,0.0013368
114,25045.2,0.87851,0.47371,0.90245,0.94512,0.97307,0.98832,0.77298,0.68354,0.341,0.72587,0.00132195,0.00132195,0.00132195
115,25257.1,0.88227,0.47659,0.91735,0.94756,0.97324,0.98851,0.77207,0.68379,0.33842,0.7258,0.0013071,0.0013071,0.0013071
116,25465.7,0.86237,0.46394,0.91487,0.94758,0.97363,0.98857,0.77342,0.68278,0.33777,0.7256,0.00129225,0.00129225,0.00129225
117,25673.2,0.86872,0.45487,0.89579,0.94758,0.97351,0.98862,0.77268,0.68246,0.33766,0.72564,0.0012774,0.0012774,0.0012774
118,25877.9,0.88022,0.47855,0.90411,0.94429,0.97384,0.98853,0.77295,0.68142,0.33679,0.7252,0.00126255,0.00126255,0.00126255
119,26090.3,0.86938,0.45696,0.90414,0.94429,0.97381,0.98834,0.77383,0.68113,0.3343,0.72479,0.0012477,0.0012477,0.0012477
120,26298.7,0.85831,0.45237,0.90765,0.94762,0.97448,0.98858,0.77381,0.68007,0.33409,0.72392,0.00123285,0.00123285,0.00123285
121,26506.8,0.86675,0.46059,0.91292,0.94763,0.97451,0.98859,0.77459,0.6799,0.33385,0.72368,0.001218,0.001218,0.001218
122,26712.2,0.86979,0.47112,0.90606,0.94599,0.97475,0.98837,0.77451,0.68028,0.33344,0.72345,0.00120315,0.00120315,0.00120315
123,26925.1,0.87583,0.46367,0.91099,0.94479,0.97666,0.9884,0.77513,0.67892,0.33274,0.72321,0.0011883,0.0011883,0.0011883
124,27132.8,0.88993,0.46754,0.92519,0.94451,0.97797,0.98839,0.77471,0.67818,0.33118,0.72305,0.00117345,0.00117345,0.00117345
125,27341.4,0.85806,0.45885,0.91359,0.9438,0.97846,0.98839,0.7754,0.67752,0.33087,0.7227,0.0011586,0.0011586,0.0011586
126,27547.8,0.86455,0.46781,0.89952,0.94618,0.97845,0.98839,0.77585,0.6762,0.32973,0.7225,0.00114375,0.00114375,0.00114375
127,27760.3,0.8393,0.43987,0.9114,0.94655,0.97666,0.98853,0.77517,0.67622,0.32885,0.72237,0.0011289,0.0011289,0.0011289
128,27968.1,0.83995,0.44014,0.89241,0.94616,0.97814,0.98855,0.77492,0.67525,0.32817,0.72226,0.00111405,0.00111405,0.00111405
129,28175.3,0.84806,0.44357,0.88996,0.94447,0.97846,0.98852,0.776,0.67524,0.32781,0.72209,0.0010992,0.0010992,0.0010992
130,28382.3,0.84097,0.44549,0.8956,0.9449,0.97666,0.98856,0.77638,0.67576,0.32716,0.72196,0.00108435,0.00108435,0.00108435
131,28594.5,0.82008,0.42572,0.89308,0.951,0.97554,0.98857,0.77823,0.67486,0.32628,0.72177,0.0010695,0.0010695,0.0010695
132,28802.5,0.82519,0.44337,0.8839,0.94909,0.97666,0.98855,0.77858,0.67413,0.32596,0.72158,0.00105465,0.00105465,0.00105465
133,29009.3,0.83183,0.44055,0.90321,0.94758,0.97666,0.98851,0.77854,0.67349,0.32549,0.72145,0.0010398,0.0010398,0.0010398
134,29217.4,0.84873,0.45792,0.9001,0.94713,0.97666,0.98849,0.77956,0.67225,0.32452,0.72115,0.00102495,0.00102495,0.00102495
135,29430.3,0.85865,0.44168,0.90249,0.94737,0.97666,0.98846,0.77908,0.67338,0.32446,0.72106,0.0010101,0.0010101,0.0010101
136,29638.5,0.81686,0.44218,0.89904,0.9457,0.98025,0.98871,0.78028,0.67183,0.32393,0.72081,0.00099525,0.00099525,0.00099525
137,29846.3,0.81479,0.43011,0.89712,0.94629,0.98049,0.98868,0.77937,0.67205,0.32258,0.72081,0.0009804,0.0009804,0.0009804
138,30053.3,0.82903,0.44237,0.89519,0.94459,0.97929,0.98822,0.78109,0.6705,0.32194,0.72037,0.00096555,0.00096555,0.00096555
139,30263.5,0.82448,0.43974,0.8903,0.94456,0.97882,0.98842,0.78063,0.66897,0.32206,0.72022,0.0009507,0.0009507,0.0009507
140,30472,0.82584,0.4382,0.89687,0.94455,0.97861,0.98844,0.78131,0.66832,0.32122,0.72016,0.00093585,0.00093585,0.00093585
141,30678.9,0.83488,0.43315,0.8814,0.94597,0.97846,0.98851,0.7811,0.66934,0.32177,0.72005,0.000921,0.000921,0.000921
142,30887.1,0.79818,0.41647,0.88092,0.9475,0.97846,0.98834,0.78197,0.66717,0.32205,0.71975,0.00090615,0.00090615,0.00090615
143,31094.9,0.81958,0.41911,0.89695,0.94692,0.97846,0.98841,0.78285,0.66771,0.32139,0.71991,0.0008913,0.0008913,0.0008913
144,31306.5,0.82738,0.41888,0.89683,0.95276,0.97775,0.98841,0.78341,0.66614,0.32032,0.71974,0.00087645,0.00087645,0.00087645
145,31513.7,0.81502,0.4234,0.89332,0.95264,0.97846,0.98833,0.78394,0.66477,0.31878,0.71951,0.0008616,0.0008616,0.0008616
146,31721.4,0.8106,0.42554,0.8919,0.95317,0.97666,0.98836,0.78401,0.6638,0.31845,0.71916,0.00084675,0.00084675,0.00084675
147,31926.3,0.81855,0.4174,0.89562,0.94994,0.97846,0.98837,0.7855,0.66406,0.31717,0.71908,0.0008319,0.0008319,0.0008319
148,32224.6,0.80514,0.41417,0.89298,0.95265,0.98025,0.98871,0.78561,0.66331,0.31722,0.71878,0.00081705,0.00081705,0.00081705
149,32618.4,0.82648,0.43247,0.90246,0.95434,0.98025,0.98909,0.78602,0.66218,0.31566,0.71841,0.0008022,0.0008022,0.0008022
150,33009.4,0.79939,0.41558,0.89153,0.95281,0.98025,0.98872,0.78832,0.66127,0.31392,0.71814,0.00078735,0.00078735,0.00078735
151,33390.3,0.82085,0.41993,0.88869,0.95454,0.98018,0.98905,0.78932,0.66111,0.31316,0.71799,0.0007725,0.0007725,0.0007725
152,33788.9,0.79407,0.40864,0.88952,0.95282,0.98025,0.98865,0.78887,0.66056,0.31232,0.71791,0.00075765,0.00075765,0.00075765
153,34184,0.79602,0.42496,0.8848,0.95417,0.98025,0.98902,0.78894,0.66063,0.31109,0.71765,0.0007428,0.0007428,0.0007428
154,34573.5,0.79285,0.41601,0.8933,0.95405,0.98025,0.98907,0.78965,0.65897,0.3098,0.71751,0.00072795,0.00072795,0.00072795
155,34789.4,0.80351,0.41352,0.88167,0.9557,0.98025,0.9894,0.78978,0.65841,0.30887,0.71724,0.0007131,0.0007131,0.0007131
156,35001.6,0.7921,0.40618,0.8891,0.95625,0.98103,0.98945,0.79,0.65786,0.30854,0.71703,0.00069825,0.00069825,0.00069825
157,35211.2,0.7795,0.38925,0.88355,0.95625,0.98101,0.98944,0.78876,0.65759,0.30809,0.7168,0.0006834,0.0006834,0.0006834
158,35420.8,0.78296,0.39576,0.88272,0.95625,0.98096,0.98952,0.79001,0.65698,0.30739,0.71662,0.00066855,0.00066855,0.00066855
159,35629.7,0.7688,0.38978,0.88282,0.95458,0.98094,0.98923,0.79005,0.65619,0.30643,0.71635,0.0006537,0.0006537,0.0006537
160,35835.7,0.79106,0.41117,0.89135,0.95458,0.98113,0.98927,0.79005,0.6557,0.30491,0.71617,0.00063885,0.00063885,0.00063885
161,36048.2,0.77857,0.39522,0.87911,0.95459,0.98135,0.98927,0.78908,0.65441,0.30335,0.71604,0.000624,0.000624,0.000624
162,36255.8,0.77808,0.40746,0.89301,0.95629,0.98196,0.98935,0.7896,0.65483,0.30398,0.71593,0.00060915,0.00060915,0.00060915
163,36463.6,0.77768,0.39882,0.8759,0.95297,0.98564,0.98934,0.78925,0.654,0.30369,0.71595,0.0005943,0.0005943,0.0005943
164,36670.4,0.77913,0.38969,0.88358,0.95295,0.98564,0.98932,0.78871,0.65421,0.30314,0.71589,0.00057945,0.00057945,0.00057945
165,36883.2,0.76217,0.38971,0.87404,0.95289,0.98564,0.98933,0.78984,0.65466,0.30372,0.71575,0.0005646,0.0005646,0.0005646
166,37092,0.78243,0.39335,0.88523,0.9528,0.98564,0.98939,0.78936,0.65462,0.30346,0.71565,0.00054975,0.00054975,0.00054975
167,37298.4,0.76919,0.403,0.88105,0.95265,0.98564,0.9894,0.79009,0.6539,0.30334,0.71553,0.0005349,0.0005349,0.0005349
168,37503.4,0.78729,0.39784,0.88141,0.95255,0.98564,0.98943,0.79016,0.65373,0.30288,0.71545,0.00052005,0.00052005,0.00052005
169,37716.8,0.75602,0.38966,0.8841,0.95233,0.98564,0.98942,0.79045,0.65309,0.30197,0.71524,0.0005052,0.0005052,0.0005052
170,37926.8,0.75483,0.37996,0.88194,0.95189,0.98743,0.98944,0.79202,0.65261,0.30202,0.71515,0.00049035,0.00049035,0.00049035
171,38232.5,0.75882,0.38644,0.85702,0.95142,0.98743,0.9895,0.79205,0.65257,0.30097,0.71508,0.0004755,0.0004755,0.0004755
172,38624.7,0.75764,0.38222,0.88114,0.95217,0.98743,0.98948,0.79168,0.65146,0.30069,0.71521,0.00046065,0.00046065,0.00046065
173,39025.9,0.76383,0.37611,0.87579,0.95317,0.98661,0.98949,0.79251,0.65154,0.29893,0.71517,0.0004458,0.0004458,0.0004458
174,39413.4,0.7678,0.37936,0.8791,0.9543,0.98205,0.98951,0.79259,0.65151,0.29902,0.71517,0.00043095,0.00043095,0.00043095
175,39801.9,0.75483,0.37948,0.88427,0.95287,0.98205,0.9894,0.79267,0.6496,0.29851,0.7151,0.0004161,0.0004161,0.0004161
176,40190.7,0.76952,0.38725,0.86814,0.95462,0.98201,0.98942,0.79388,0.65049,0.29745,0.71506,0.00040125,0.00040125,0.00040125
177,40564,0.7551,0.37373,0.87683,0.95461,0.98177,0.98946,0.79478,0.65043,0.29734,0.71503,0.0003864,0.0003864,0.0003864
178,40776.6,0.75045,0.37316,0.8717,0.95451,0.97956,0.98947,0.79387,0.65046,0.29662,0.71493,0.00037155,0.00037155,0.00037155
179,40984,0.72471,0.36833,0.87304,0.95445,0.97818,0.98945,0.79522,0.65038,0.2976,0.71468,0.0003567,0.0003567,0.0003567
180,41190.7,0.71505,0.35752,0.86752,0.95441,0.97725,0.98949,0.79432,0.64991,0.29639,0.71468,0.00034185,0.00034185,0.00034185
181,41396.9,0.72367,0.36233,0.86755,0.94938,0.98205,0.98919,0.79354,0.64932,0.29743,0.71445,0.000327,0.000327,0.000327
182,41609.5,0.75423,0.37155,0.86887,0.94922,0.98205,0.98924,0.79348,0.64966,0.29643,0.71447,0.00031215,0.00031215,0.00031215
183,41818.6,0.72409,0.36301,0.86743,0.94928,0.98205,0.98925,0.79411,0.64956,0.29604,0.71442,0.0002973,0.0002973,0.0002973
184,42028.4,0.74204,0.38837,0.87291,0.94947,0.98205,0.98926,0.79509,0.64933,0.29489,0.71439,0.00028245,0.00028245,0.00028245
