epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,3480.37,1.30275,0.81823,1.06182,0.80915,0.86013,0.9077,0.6031,0.88105,0.53626,0.78284,0.0027624,0.0027624,0.0027624
18,3575.83,1.24402,0.78763,1.04699,0.86027,0.91742,0.94851,0.66387,0.82684,0.48276,0.75226,0.00274755,0.00274755,0.00274755
19,3671.29,1.25893,0.79406,1.05625,0.87498,0.91023,0.95363,0.65903,0.806,0.5009,0.75501,0.0027327,0.0027327,0.0027327
20,3766.9,1.22422,0.76585,1.04477,0.88293,0.9246,0.95704,0.66111,0.81477,0.4666,0.74977,0.00271785,0.00271785,0.00271785
21,3862.37,1.221,0.76199,1.03361,0.90742,0.91505,0.95618,0.65541,0.83131,0.46059,0.75924,0.002703,0.002703,0.002703
22,3958.18,1.21838,0.76661,1.0498,0.92087,0.91925,0.96319,0.67919,0.81983,0.44038,0.7477,0.00268815,0.00268815,0.00268815
23,4053.84,1.20643,0.76671,1.01884,0.8889,0.90305,0.9578,0.67899,0.79829,0.45275,0.73812,0.0026733,0.0026733,0.0026733
24,4149.39,1.18289,0.71418,1.02381,0.88956,0.92545,0.96583,0.68977,0.79982,0.43875,0.72974,0.00265845,0.00265845,0.00265845
25,4245.24,1.18119,0.72299,1.01986,0.92641,0.90409,0.96409,0.69852,0.76715,0.4245,0.72605,0.0026436,0.0026436,0.0026436
26,4340.8,1.15521,0.71436,1.00281,0.90597,0.89954,0.96202,0.6901,0.76373,0.42436,0.72794,0.00262875,0.00262875,0.00262875
27,4435.97,1.15176,0.70588,1.00831,0.92544,0.92639,0.97248,0.70807,0.75295,0.41276,0.71913,0.0026139,0.0026139,0.0026139
28,4531.27,1.15844,0.69563,1.01391,0.91517,0.91741,0.96538,0.69794,0.77721,0.401,0.72486,0.00259905,0.00259905,0.00259905
29,4626.85,1.14122,0.68774,1.0118,0.9222,0.91023,0.97201,0.69672,0.76792,0.42316,0.72443,0.0025842,0.0025842,0.0025842
30,4722.85,1.18428,0.72382,1.01851,0.91318,0.92531,0.96897,0.7027,0.75827,0.40707,0.71991,0.00256935,0.00256935,0.00256935
31,4818.39,1.16764,0.69317,1.02453,0.92104,0.90305,0.97202,0.7131,0.75682,0.41565,0.71999,0.0025545,0.0025545,0.0025545
32,4913.94,1.1256,0.6751,1.00068,0.92203,0.92998,0.97511,0.70317,0.7554,0.40902,0.71951,0.00253965,0.00253965,0.00253965
33,5009.61,1.13901,0.66821,0.9999,0.92312,0.92819,0.97614,0.70955,0.73692,0.40441,0.71417,0.0025248,0.0025248,0.0025248
34,5104.93,1.15809,0.69736,1.01223,0.90747,0.91562,0.97061,0.71472,0.73289,0.39356,0.70957,0.00250995,0.00250995,0.00250995
35,5200.98,1.15275,0.68017,1.02048,0.90711,0.94973,0.97248,0.71788,0.73573,0.38341,0.71341,0.0024951,0.0024951,0.0024951
36,5296.58,1.11871,0.67253,0.98934,0.93641,0.92528,0.97609,0.72811,0.72408,0.3801,0.70984,0.00248025,0.00248025,0.00248025
37,5392.42,1.09789,0.65078,0.99349,0.91919,0.95985,0.97992,0.72634,0.72854,0.39327,0.71082,0.0024654,0.0024654,0.0024654
38,5487.78,1.11156,0.6483,0.98754,0.92573,0.93981,0.97795,0.72695,0.72595,0.3815,0.70737,0.00245055,0.00245055,0.00245055
39,5583.58,1.13,0.67213,1.01755,0.93517,0.93238,0.97629,0.7306,0.71105,0.37895,0.70311,0.0024357,0.0024357,0.0024357
40,5679.53,1.1049,0.6585,0.98441,0.94064,0.94434,0.9777,0.73712,0.70365,0.3598,0.70134,0.00242085,0.00242085,0.00242085
41,5775.23,1.10608,0.65182,0.98889,0.91425,0.95708,0.97833,0.73328,0.6978,0.37006,0.69835,0.002406,0.002406,0.002406
42,5870.86,1.09523,0.64352,0.99026,0.93894,0.93716,0.97591,0.72995,0.69844,0.37282,0.70048,0.00239115,0.00239115,0.00239115
43,5965.92,1.08502,0.63106,0.99055,0.92882,0.94434,0.98003,0.73469,0.6915,0.35899,0.69536,0.0023763,0.0023763,0.0023763
44,6061.46,1.06608,0.63038,0.97805,0.95693,0.91736,0.97976,0.73628,0.68989,0.35581,0.69439,0.00236145,0.00236145,0.00236145
45,6156.51,1.06695,0.64708,0.97872,0.95413,0.93537,0.97959,0.73631,0.69409,0.35631,0.69903,0.0023466,0.0023466,0.0023466
46,6251.77,1.06123,0.63069,0.97588,0.95311,0.94878,0.98024,0.73891,0.69814,0.3553,0.69777,0.00233175,0.00233175,0.00233175
47,6347.31,1.08485,0.61548,0.98262,0.95376,0.94973,0.98129,0.74447,0.68575,0.34773,0.69358,0.0023169,0.0023169,0.0023169
48,6443.08,1.06432,0.62675,0.99175,0.96499,0.94032,0.98117,0.74053,0.69181,0.35363,0.69319,0.00230205,0.00230205,0.00230205
49,6539,1.0572,0.62484,0.9826,0.95569,0.94434,0.9825,0.74352,0.68162,0.35182,0.69028,0.0022872,0.0022872,0.0022872
50,6635.03,1.04525,0.59935,0.96038,0.9478,0.94536,0.98199,0.74583,0.67574,0.34723,0.69132,0.00227235,0.00227235,0.00227235
51,6730.75,1.06032,0.62878,0.98344,0.96467,0.93716,0.98322,0.74594,0.6772,0.34299,0.69126,0.0022575,0.0022575,0.0022575
52,6826.68,1.06517,0.62607,0.98772,0.9514,0.94896,0.98135,0.7487,0.68262,0.34064,0.6902,0.00224265,0.00224265,0.00224265
53,6922.5,1.06046,0.60916,0.96528,0.96321,0.94019,0.98376,0.75127,0.68671,0.33945,0.6909,0.0022278,0.0022278,0.0022278
54,7017.81,1.03647,0.59724,0.9706,0.96318,0.93932,0.9841,0.749,0.67913,0.33564,0.68863,0.00221295,0.00221295,0.00221295
55,7113.49,1.06131,0.62299,0.97943,0.96115,0.93265,0.98323,0.75078,0.67357,0.33463,0.68767,0.0021981,0.0021981,0.0021981
56,7209.38,1.05345,0.59514,0.97077,0.96147,0.94086,0.98526,0.75692,0.67392,0.33631,0.68592,0.00218325,0.00218325,0.00218325
57,7304.67,1.0489,0.60256,0.97436,0.96001,0.9483,0.98456,0.75346,0.67198,0.33165,0.68634,0.0021684,0.0021684,0.0021684
58,7400.42,1.02094,0.59386,0.96734,0.95889,0.95153,0.98488,0.7561,0.67453,0.32842,0.68596,0.00215355,0.00215355,0.00215355
59,7496.44,1.04245,0.59303,0.96053,0.95647,0.9467,0.98368,0.75799,0.67278,0.32634,0.6852,0.0021387,0.0021387,0.0021387
60,7592.07,1.03752,0.59888,0.96686,0.95079,0.94973,0.98308,0.75598,0.66958,0.32659,0.6838,0.00212385,0.00212385,0.00212385
61,7687.63,1.02482,0.5982,0.97398,0.95125,0.94794,0.98243,0.75996,0.66568,0.32407,0.68239,0.002109,0.002109,0.002109
62,7783.25,1.01052,0.59024,0.95432,0.9581,0.94431,0.98378,0.75956,0.665,0.32246,0.68222,0.00209415,0.00209415,0.00209415
63,7879,1.0224,0.58003,0.95091,0.96014,0.93716,0.98425,0.75838,0.6601,0.31916,0.68162,0.0020793,0.0020793,0.0020793
64,7974.55,1.00796,0.56746,0.94847,0.95638,0.94463,0.98401,0.76029,0.65808,0.31842,0.68103,0.00206445,0.00206445,0.00206445
65,8070.02,1.00952,0.58783,0.96438,0.96028,0.93357,0.98293,0.76189,0.65662,0.3207,0.68064,0.0020496,0.0020496,0.0020496
66,8165.56,1.0255,0.58686,0.96138,0.96305,0.93576,0.98337,0.76214,0.65671,0.32128,0.68037,0.00203475,0.00203475,0.00203475
67,8261.65,1.01253,0.5631,0.96548,0.95483,0.93537,0.98288,0.7622,0.65586,0.32178,0.68023,0.0020199,0.0020199,0.0020199
68,8357.12,0.99225,0.55465,0.95585,0.95439,0.93909,0.98335,0.7657,0.65546,0.32108,0.67989,0.00200505,0.00200505,0.00200505
69,8452.83,1.00131,0.56235,0.95467,0.95685,0.94075,0.98337,0.76782,0.65498,0.32168,0.67958,0.0019902,0.0019902,0.0019902
70,8548.01,0.98597,0.58391,0.9436,0.95857,0.94075,0.98407,0.77021,0.65401,0.32139,0.67916,0.00197535,0.00197535,0.00197535
71,8643.32,0.99945,0.55571,0.95124,0.96427,0.93896,0.98368,0.76877,0.6517,0.31924,0.67881,0.0019605,0.0019605,0.0019605
72,8738.58,1.00885,0.57415,0.94796,0.96562,0.93896,0.98414,0.76886,0.65013,0.31738,0.67851,0.00194565,0.00194565,0.00194565
73,8833.97,0.99646,0.57379,0.94272,0.96773,0.94075,0.98539,0.77027,0.65068,0.31796,0.67869,0.0019308,0.0019308,0.0019308
74,8929.96,0.97586,0.54528,0.94157,0.96507,0.94236,0.98569,0.7719,0.6491,0.3161,0.67862,0.00191595,0.00191595,0.00191595
75,9025.71,0.95407,0.52893,0.93787,0.96169,0.94434,0.98534,0.77345,0.64854,0.3161,0.67825,0.0019011,0.0019011,0.0019011
76,9121.69,0.98034,0.5562,0.94014,0.96057,0.94434,0.98487,0.77154,0.64726,0.31464,0.67781,0.00188625,0.00188625,0.00188625
77,9217.03,0.97373,0.56923,0.94405,0.96139,0.94614,0.98523,0.7716,0.64617,0.31404,0.67751,0.0018714,0.0018714,0.0018714
78,9312.81,0.96603,0.56005,0.94134,0.96169,0.9465,0.98529,0.77148,0.64452,0.31296,0.67761,0.00185655,0.00185655,0.00185655
79,9408.28,0.97083,0.53908,0.94838,0.96268,0.94614,0.98565,0.77235,0.64448,0.31238,0.6772,0.0018417,0.0018417,0.0018417
80,9503.95,0.98949,0.55029,0.94593,0.95991,0.94561,0.98537,0.77322,0.64461,0.31154,0.67707,0.00182685,0.00182685,0.00182685
81,9599.08,0.93415,0.53225,0.93224,0.9634,0.94507,0.98618,0.77283,0.64424,0.31084,0.67718,0.001812,0.001812,0.001812
82,9694.78,0.97661,0.55299,0.93232,0.96202,0.94614,0.98647,0.77006,0.6436,0.31006,0.67697,0.00179715,0.00179715,0.00179715
83,9790.23,0.96979,0.53321,0.94393,0.9634,0.94517,0.98677,0.77202,0.64324,0.30891,0.67699,0.0017823,0.0017823,0.0017823
84,9885.97,0.97662,0.53562,0.94995,0.96163,0.94487,0.98678,0.77314,0.64201,0.30904,0.67678,0.00176745,0.00176745,0.00176745
85,9981.93,0.97176,0.54048,0.9334,0.95997,0.94718,0.98668,0.77309,0.642,0.30802,0.67685,0.0017526,0.0017526,0.0017526
86,10077.8,0.97463,0.53923,0.93665,0.96129,0.94794,0.98714,0.77386,0.64113,0.30822,0.67659,0.00173775,0.00173775,0.00173775
87,10173.4,0.93774,0.528,0.92964,0.95978,0.94263,0.98624,0.77262,0.64044,0.30742,0.67625,0.0017229,0.0017229,0.0017229
88,10268.6,0.95791,0.52526,0.95224,0.96158,0.9435,0.98636,0.77407,0.63921,0.30788,0.6762,0.00170805,0.00170805,0.00170805
89,10364,0.94595,0.52669,0.92776,0.96169,0.94644,0.98631,0.77347,0.63936,0.30699,0.67604,0.0016932,0.0016932,0.0016932
90,10459.5,0.93043,0.5239,0.93543,0.96523,0.94681,0.98669,0.77364,0.63836,0.30562,0.67588,0.00167835,0.00167835,0.00167835
91,10555.3,0.94377,0.53265,0.94307,0.96525,0.94746,0.98667,0.77435,0.63738,0.30472,0.67565,0.0016635,0.0016635,0.0016635
92,10651.3,0.94076,0.51339,0.9243,0.96569,0.94614,0.98674,0.7734,0.63768,0.30535,0.6754,0.00164865,0.00164865,0.00164865
93,10747.2,0.93155,0.51259,0.93172,0.9663,0.94614,0.98679,0.77388,0.63736,0.30554,0.67534,0.0016338,0.0016338,0.0016338
94,10843,0.92921,0.52026,0.92556,0.9652,0.94619,0.98731,0.77417,0.63729,0.30622,0.67528,0.00161895,0.00161895,0.00161895
95,10938.6,0.9214,0.51701,0.93324,0.96522,0.94673,0.98736,0.77452,0.63728,0.30578,0.67518,0.0016041,0.0016041,0.0016041
96,11034.2,0.94007,0.51431,0.93673,0.96522,0.94673,0.98744,0.77362,0.63714,0.30554,0.67513,0.00158925,0.00158925,0.00158925
97,11129.6,0.9464,0.5285,0.93195,0.96524,0.94732,0.9874,0.77262,0.63657,0.30551,0.67507,0.0015744,0.0015744,0.0015744
98,11224.9,0.89917,0.47913,0.91408,0.9652,0.94599,0.98744,0.77389,0.63603,0.30545,0.67486,0.00155955,0.00155955,0.00155955
99,11320.5,0.91262,0.49698,0.91892,0.96533,0.94977,0.98759,0.7747,0.63613,0.30482,0.67468,0.0015447,0.0015447,0.0015447
100,11416.3,0.93668,0.50321,0.92807,0.96524,0.94733,0.98755,0.7754,0.63661,0.30503,0.67452,0.00152985,0.00152985,0.00152985
101,11512,0.89939,0.497,0.91674,0.96526,0.94778,0.98756,0.77724,0.6361,0.30526,0.67411,0.001515,0.001515,0.001515
102,11608.1,0.90385,0.50176,0.91927,0.96711,0.95032,0.98928,0.77815,0.63588,0.30544,0.67403,0.00150015,0.00150015,0.00150015
103,11703.4,0.88853,0.50224,0.91556,0.96862,0.95153,0.98932,0.77792,0.63536,0.30504,0.67399,0.0014853,0.0014853,0.0014853
104,11798.6,0.89623,0.48556,0.90804,0.96966,0.95153,0.98931,0.77791,0.63509,0.30547,0.67407,0.00147045,0.00147045,0.00147045
105,11894.2,0.91666,0.4992,0.92221,0.97069,0.95131,0.98929,0.77791,0.63399,0.30487,0.67372,0.0014556,0.0014556,0.0014556
106,11989.5,0.90189,0.49295,0.92044,0.97066,0.95028,0.98933,0.77957,0.63305,0.30455,0.67344,0.00144075,0.00144075,0.00144075
107,12084.7,0.89358,0.48638,0.91688,0.97065,0.95009,0.98936,0.77915,0.63253,0.3042,0.67311,0.0014259,0.0014259,0.0014259
108,12179.6,0.8745,0.48133,0.90622,0.97246,0.95102,0.98944,0.78092,0.63154,0.30358,0.67293,0.00141105,0.00141105,0.00141105
109,12275.8,0.90517,0.48854,0.92927,0.97247,0.95138,0.98941,0.78129,0.63097,0.30262,0.67268,0.0013962,0.0013962,0.0013962
110,12371.5,0.91621,0.48439,0.91021,0.97246,0.95109,0.98943,0.78201,0.63038,0.30255,0.6725,0.00138135,0.00138135,0.00138135
111,12525.5,0.84492,0.45275,0.90567,0.97113,0.94973,0.98945,0.78151,0.62988,0.30198,0.67231,0.0013665,0.0013665,0.0013665
112,12823.3,0.89539,0.47505,0.91817,0.97119,0.94973,0.98946,0.78021,0.62942,0.30139,0.67224,0.00135165,0.00135165,0.00135165
113,13118.8,0.89075,0.47241,0.90896,0.97154,0.94973,0.98946,0.78208,0.62845,0.30103,0.67206,0.0013368,0.0013368,0.0013368
114,13417.4,0.84904,0.45504,0.90225,0.97193,0.94973,0.98954,0.78244,0.6282,0.30079,0.67184,0.00132195,0.00132195,0.00132195
115,13712.6,0.86707,0.46444,0.91618,0.97138,0.94973,0.98955,0.78273,0.62832,0.3007,0.67173,0.0013071,0.0013071,0.0013071
116,14009.9,0.87023,0.45735,0.91753,0.972,0.94973,0.98965,0.78138,0.62777,0.29985,0.67163,0.00129225,0.00129225,0.00129225
117,14146.7,0.86951,0.46369,0.91287,0.97209,0.94973,0.98962,0.78207,0.62763,0.29935,0.67153,0.0012774,0.0012774,0.0012774
118,14241.9,0.87935,0.48003,0.91497,0.97154,0.94973,0.98967,0.7827,0.62698,0.29968,0.67111,0.00126255,0.00126255,0.00126255
119,14337.2,0.87567,0.46344,0.90636,0.97268,0.94973,0.98968,0.7837,0.62683,0.29874,0.6709,0.0012477,0.0012477,0.0012477
120,14432.8,0.83804,0.44954,0.90196,0.97296,0.94973,0.98971,0.78375,0.62668,0.29852,0.6707,0.00123285,0.00123285,0.00123285
121,14528.6,0.86747,0.47257,0.9088,0.97348,0.94973,0.98975,0.7847,0.62628,0.29869,0.67042,0.001218,0.001218,0.001218
122,14624.3,0.85975,0.45824,0.89918,0.97334,0.94973,0.98988,0.78523,0.62555,0.2982,0.67014,0.00120315,0.00120315,0.00120315
123,14719.9,0.85217,0.4545,0.90134,0.97357,0.94973,0.98992,0.78538,0.62514,0.29739,0.67001,0.0011883,0.0011883,0.0011883
124,14815.1,0.86774,0.46419,0.8996,0.97348,0.94973,0.98984,0.78584,0.62426,0.29731,0.66983,0.00117345,0.00117345,0.00117345
125,14910.5,0.85872,0.46505,0.89944,0.9738,0.94973,0.98992,0.78659,0.62401,0.29626,0.66985,0.0011586,0.0011586,0.0011586
126,15006,0.87165,0.44987,0.91562,0.97422,0.94969,0.98999,0.78647,0.62371,0.29696,0.66954,0.00114375,0.00114375,0.00114375
127,15101.6,0.86133,0.46011,0.91108,0.974,0.94973,0.99004,0.78601,0.62335,0.29572,0.66935,0.0011289,0.0011289,0.0011289
128,15197.4,0.83888,0.4484,0.89473,0.97392,0.94973,0.98997,0.78567,0.62264,0.29563,0.6691,0.00111405,0.00111405,0.00111405
129,15292.8,0.85457,0.45803,0.90533,0.97543,0.94973,0.98994,0.78584,0.62233,0.29496,0.66893,0.0010992,0.0010992,0.0010992
130,15388.7,0.87439,0.45783,0.90833,0.97681,0.95153,0.99026,0.78751,0.6218,0.29514,0.66869,0.00108435,0.00108435,0.00108435
131,15483.9,0.84713,0.46649,0.89904,0.9755,0.94973,0.99001,0.78742,0.62189,0.29488,0.66856,0.0010695,0.0010695,0.0010695
132,15579.5,0.86689,0.45692,0.90495,0.97729,0.95153,0.99042,0.78789,0.62082,0.29374,0.66827,0.00105465,0.00105465,0.00105465
133,15674.6,0.83935,0.44941,0.88914,0.97932,0.95153,0.99041,0.78983,0.61928,0.29271,0.66791,0.0010398,0.0010398,0.0010398
134,15775.9,0.81879,0.45609,0.89061,0.97968,0.95193,0.99042,0.78931,0.61919,0.29213,0.6677,0.00102495,0.00102495,0.00102495
135,15898.5,0.82696,0.45075,0.89721,0.97908,0.95153,0.99042,0.79002,0.61848,0.29237,0.66741,0.0010101,0.0010101,0.0010101
136,16021.2,0.85194,0.44589,0.91266,0.97677,0.95153,0.99018,0.79033,0.61763,0.29166,0.66717,0.00099525,0.00099525,0.00099525
137,16144,0.82801,0.43821,0.89031,0.97642,0.95153,0.99016,0.79171,0.61649,0.29092,0.66683,0.0009804,0.0009804,0.0009804
138,16251.4,0.83013,0.42463,0.89099,0.97607,0.95204,0.99018,0.79223,0.61565,0.2908,0.66674,0.00096555,0.00096555,0.00096555
139,16347,0.81892,0.43106,0.90393,0.97607,0.95209,0.99022,0.79263,0.61525,0.2899,0.66646,0.0009507,0.0009507,0.0009507
140,16442.4,0.84429,0.43342,0.90227,0.97609,0.95298,0.99027,0.79306,0.61506,0.28961,0.66641,0.00093585,0.00093585,0.00093585
141,16537.6,0.83371,0.44762,0.8961,0.97609,0.95298,0.99026,0.79336,0.61432,0.28907,0.66614,0.000921,0.000921,0.000921
142,16633,0.81193,0.43501,0.88878,0.97787,0.9519,0.99053,0.79521,0.61333,0.28828,0.66579,0.00090615,0.00090615,0.00090615
143,16728.2,0.79167,0.41245,0.87569,0.9797,0.95327,0.99053,0.79412,0.61319,0.28772,0.66569,0.0008913,0.0008913,0.0008913
144,16823.6,0.80917,0.42391,0.89594,0.97808,0.95153,0.99059,0.79566,0.61328,0.28712,0.6659,0.00087645,0.00087645,0.00087645
145,16919.2,0.83421,0.4316,0.88966,0.97778,0.95332,0.9906,0.79553,0.61266,0.28617,0.66563,0.0008616,0.0008616,0.0008616
146,17014.3,0.82491,0.41845,0.89957,0.97588,0.95153,0.99039,0.79561,0.61205,0.28553,0.66547,0.00084675,0.00084675,0.00084675
147,17109.8,0.80907,0.4274,0.90991,0.97577,0.95332,0.99047,0.79555,0.61146,0.28471,0.66532,0.0008319,0.0008319,0.0008319
148,17205.1,0.78451,0.42707,0.87539,0.97785,0.95125,0.99036,0.79713,0.61094,0.2847,0.66516,0.00081705,0.00081705,0.00081705
149,17300.3,0.80501,0.42415,0.88713,0.97785,0.951,0.99036,0.7982,0.61048,0.28448,0.6648,0.0008022,0.0008022,0.0008022
150,17395.3,0.81622,0.42902,0.88283,0.97785,0.95105,0.99032,0.79879,0.61024,0.28387,0.66468,0.00078735,0.00078735,0.00078735
151,17490.9,0.76776,0.40169,0.87816,0.97785,0.95124,0.99036,0.79792,0.6099,0.28279,0.66443,0.0007725,0.0007725,0.0007725
152,17586.1,0.77612,0.40697,0.88108,0.97785,0.95126,0.99037,0.79815,0.60949,0.28246,0.66411,0.00075765,0.00075765,0.00075765
153,17681.2,0.77972,0.40667,0.87825,0.97785,0.95126,0.99032,0.79797,0.60894,0.2823,0.66399,0.0007428,0.0007428,0.0007428
154,17776.8,0.78372,0.40689,0.87843,0.97785,0.95111,0.99038,0.79929,0.60914,0.28262,0.66391,0.00072795,0.00072795,0.00072795
155,17872.2,0.79687,0.4087,0.88287,0.97785,0.95129,0.99042,0.79916,0.60944,0.28226,0.66393,0.0007131,0.0007131,0.0007131
156,17967.7,0.77987,0.39927,0.87075,0.97601,0.94943,0.98983,0.79952,0.60874,0.28118,0.66378,0.00069825,0.00069825,0.00069825
157,18063.1,0.7822,0.40807,0.87037,0.97601,0.94936,0.98986,0.80099,0.60871,0.28068,0.66368,0.0006834,0.0006834,0.0006834
158,18158.5,0.77442,0.39947,0.88297,0.976,0.94922,0.98988,0.80115,0.60764,0.28099,0.66356,0.00066855,0.00066855,0.00066855
159,18254.1,0.7802,0.4038,0.88115,0.97781,0.94949,0.9899,0.80126,0.60739,0.28058,0.66333,0.0006537,0.0006537,0.0006537
160,18349.5,0.77348,0.40831,0.88753,0.97782,0.94967,0.9899,0.80003,0.60683,0.28071,0.6632,0.00063885,0.00063885,0.00063885
161,18444.8,0.81035,0.41364,0.89012,0.97782,0.94962,0.98997,0.80077,0.60588,0.28054,0.66321,0.000624,0.000624,0.000624
162,18540.1,0.7857,0.41574,0.88059,0.97781,0.94952,0.99004,0.80174,0.60621,0.27956,0.66338,0.00060915,0.00060915,0.00060915
163,18635.5,0.78797,0.40264,0.88298,0.97781,0.94943,0.99,0.80145,0.60604,0.27882,0.66354,0.0005943,0.0005943,0.0005943
164,18730.7,0.79593,0.40035,0.87075,0.97781,0.94945,0.98999,0.80083,0.60569,0.27815,0.66339,0.00057945,0.00057945,0.00057945
165,18826.1,0.76299,0.38263,0.88534,0.97781,0.94942,0.99003,0.80225,0.60521,0.27851,0.66312,0.0005646,0.0005646,0.0005646
166,18921.8,0.7749,0.40248,0.88205,0.97781,0.94941,0.99006,0.80176,0.60474,0.2774,0.66321,0.00054975,0.00054975,0.00054975
167,19017.1,0.77801,0.39379,0.88494,0.97781,0.94945,0.99003,0.80113,0.60494,0.27737,0.66316,0.0005349,0.0005349,0.0005349
168,19111.8,0.78151,0.39972,0.88197,0.97782,0.94969,0.99006,0.80185,0.60469,0.27717,0.66316,0.00052005,0.00052005,0.00052005
169,19207.2,0.78116,0.38281,0.87915,0.97785,0.95153,0.99008,0.80203,0.6044,0.27644,0.66325,0.0005052,0.0005052,0.0005052
170,19302.9,0.76912,0.39012,0.87185,0.97774,0.95153,0.99004,0.80207,0.60393,0.27646,0.66328,0.00049035,0.00049035,0.00049035
171,19398.2,0.73913,0.37268,0.87958,0.97958,0.95332,0.99044,0.80275,0.60333,0.27598,0.66326,0.0004755,0.0004755,0.0004755
172,19493.6,0.74781,0.37287,0.86743,0.97963,0.95332,0.99046,0.80222,0.60327,0.27618,0.66322,0.00046065,0.00046065,0.00046065
173,19588.5,0.73065,0.3666,0.87131,0.97965,0.9507,0.99051,0.80368,0.60331,0.27617,0.66316,0.0004458,0.0004458,0.0004458
174,19684.5,0.75016,0.39149,0.87178,0.97964,0.95015,0.99052,0.8033,0.60256,0.27592,0.66315,0.00043095,0.00043095,0.00043095
175,19779.4,0.7515,0.38473,0.86341,0.97938,0.94973,0.99058,0.80291,0.60247,0.27609,0.66308,0.0004161,0.0004161,0.0004161
176,19874.6,0.7456,0.38209,0.87365,0.97776,0.94738,0.99051,0.80213,0.6028,0.27576,0.66323,0.00040125,0.00040125,0.00040125
177,19970.3,0.74618,0.37145,0.86742,0.97774,0.94634,0.99042,0.80322,0.6023,0.27595,0.66312,0.0003864,0.0003864,0.0003864
178,20065.5,0.75349,0.38735,0.86358,0.97801,0.94614,0.99041,0.80437,0.60242,0.27549,0.66331,0.00037155,0.00037155,0.00037155
179,20160.8,0.7489,0.37765,0.87497,0.97959,0.94764,0.99044,0.80551,0.60234,0.27501,0.66327,0.0003567,0.0003567,0.0003567
180,20256.4,0.73241,0.36069,0.87184,0.97959,0.94769,0.99038,0.80461,0.60184,0.27492,0.66324,0.00034185,0.00034185,0.00034185
181,20351.7,0.72238,0.37391,0.85695,0.97959,0.94772,0.99045,0.80463,0.60159,0.27515,0.66325,0.000327,0.000327,0.000327
182,20447,0.75419,0.37429,0.86854,0.97959,0.94774,0.9905,0.8056,0.60158,0.27466,0.66334,0.00031215,0.00031215,0.00031215
183,20542.3,0.74802,0.36724,0.86883,0.97959,0.94774,0.99048,0.80499,0.60091,0.27429,0.66317,0.0002973,0.0002973,0.0002973
184,20637.3,0.73023,0.36751,0.87177,0.97959,0.94769,0.99047,0.80523,0.60063,0.2744,0.66306,0.00028245,0.00028245,0.00028245
