epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,7726.94,0.97879,0.55749,0.93838,0.95065,0.94086,0.98573,0.77417,0.704,0.35743,0.73548,0.00185655,0.00185655,0.00185655
79,7825.3,0.9679,0.54593,0.94733,0.95612,0.93714,0.98603,0.77456,0.70193,0.35594,0.73459,0.0018417,0.0018417,0.0018417
80,7923.4,0.97481,0.52806,0.93863,0.95063,0.94086,0.98598,0.77473,0.70135,0.3551,0.73413,0.00182685,0.00182685,0.00182685
81,8021.89,0.95814,0.51759,0.93347,0.94908,0.94086,0.98602,0.77599,0.70204,0.35437,0.73393,0.001812,0.001812,0.001812
82,8121.23,0.97557,0.52315,0.94991,0.94932,0.93991,0.98569,0.77559,0.70113,0.354,0.73367,0.00179715,0.00179715,0.00179715
83,8220.16,0.96619,0.52699,0.9385,0.95117,0.94086,0.98637,0.77691,0.70254,0.35488,0.73345,0.0017823,0.0017823,0.0017823
84,8319.91,0.92344,0.52406,0.925,0.94638,0.94982,0.98635,0.77507,0.70225,0.35363,0.73341,0.00176745,0.00176745,0.00176745
85,8419.04,0.95307,0.54147,0.9505,0.94672,0.94982,0.98634,0.77477,0.70262,0.35261,0.73345,0.0017526,0.0017526,0.0017526
86,8518.57,0.94738,0.52971,0.94138,0.94813,0.95001,0.98647,0.77485,0.7024,0.35302,0.73365,0.00173775,0.00173775,0.00173775
87,8617.7,0.93172,0.51128,0.92837,0.9481,0.9494,0.98649,0.77584,0.70278,0.35191,0.7335,0.0017229,0.0017229,0.0017229
88,8717.18,0.97746,0.53415,0.94076,0.94803,0.94982,0.98654,0.77585,0.70117,0.35071,0.73328,0.00170805,0.00170805,0.00170805
89,8815.85,0.93215,0.52936,0.93196,0.9481,0.94946,0.98662,0.77535,0.70005,0.35104,0.73265,0.0016932,0.0016932,0.0016932
90,8914.64,0.95864,0.52277,0.93819,0.9498,0.94931,0.98668,0.77701,0.70066,0.35042,0.73292,0.00167835,0.00167835,0.00167835
91,9013.09,0.95465,0.51897,0.93928,0.94804,0.94834,0.98655,0.77821,0.70091,0.34958,0.73292,0.0016635,0.0016635,0.0016635
92,9111.32,0.95142,0.52382,0.92053,0.95173,0.94265,0.98679,0.7786,0.69992,0.3488,0.73261,0.00164865,0.00164865,0.00164865
93,9210.11,0.92653,0.51871,0.93036,0.95205,0.94444,0.98685,0.77959,0.69842,0.34927,0.73211,0.0016338,0.0016338,0.0016338
94,9308.4,0.92242,0.52027,0.91612,0.95585,0.94086,0.98675,0.78028,0.69681,0.34897,0.7316,0.00161895,0.00161895,0.00161895
95,9406.65,0.94523,0.53799,0.93789,0.95456,0.94114,0.98655,0.78004,0.69693,0.34784,0.73139,0.0016041,0.0016041,0.0016041
96,9505.98,0.92232,0.49687,0.93064,0.95457,0.94131,0.98666,0.77992,0.69476,0.34857,0.73086,0.00158925,0.00158925,0.00158925
97,9604.73,0.93825,0.51548,0.93398,0.95455,0.94101,0.98672,0.78037,0.69509,0.34807,0.73077,0.0015744,0.0015744,0.0015744
98,9704.04,0.93105,0.51168,0.92164,0.95501,0.94086,0.98667,0.78162,0.69396,0.34761,0.73063,0.00155955,0.00155955,0.00155955
99,9803.26,0.94813,0.52916,0.94686,0.95586,0.94086,0.98676,0.77957,0.69501,0.34624,0.73055,0.0015447,0.0015447,0.0015447
100,9901.95,0.90009,0.50067,0.91805,0.95516,0.93907,0.9868,0.78121,0.69462,0.34606,0.73036,0.00152985,0.00152985,0.00152985
101,10000.8,0.8959,0.48813,0.92734,0.9545,0.93978,0.98682,0.78182,0.69394,0.34468,0.73016,0.001515,0.001515,0.001515
102,10099.4,0.92228,0.49567,0.92765,0.95273,0.93918,0.98637,0.78208,0.69405,0.3456,0.73002,0.00150015,0.00150015,0.00150015
103,10197.8,0.90965,0.48942,0.92508,0.95192,0.93728,0.98645,0.78208,0.69386,0.34569,0.72967,0.0014853,0.0014853,0.0014853
104,10295.9,0.8956,0.48952,0.91936,0.951,0.93918,0.98642,0.78281,0.6914,0.34465,0.72891,0.00147045,0.00147045,0.00147045
105,10394.4,0.93561,0.50209,0.93244,0.94867,0.94444,0.98642,0.78328,0.69116,0.34355,0.72874,0.0014556,0.0014556,0.0014556
106,10492.9,0.87019,0.46936,0.90969,0.94933,0.94444,0.98651,0.78293,0.69003,0.34318,0.72851,0.00144075,0.00144075,0.00144075
107,10592,0.90427,0.49736,0.92659,0.95443,0.93845,0.98651,0.78513,0.68942,0.34274,0.72822,0.0014259,0.0014259,0.0014259
108,10691.3,0.92196,0.49781,0.91996,0.95122,0.94346,0.98653,0.78508,0.68855,0.34274,0.72794,0.00141105,0.00141105,0.00141105
109,10790.3,0.88168,0.47137,0.92494,0.95439,0.93749,0.98653,0.78492,0.68702,0.34275,0.72767,0.0013962,0.0013962,0.0013962
110,10889.1,0.90372,0.4877,0.91994,0.95435,0.93673,0.9866,0.78588,0.68626,0.34239,0.72724,0.00138135,0.00138135,0.00138135
111,10987.6,0.88035,0.47427,0.90252,0.95436,0.9369,0.98666,0.78581,0.68696,0.34197,0.72717,0.0013665,0.0013665,0.0013665
112,11086,0.90734,0.49176,0.92581,0.95155,0.94086,0.98684,0.78483,0.6851,0.34089,0.72665,0.00135165,0.00135165,0.00135165
113,11184.4,0.8792,0.46156,0.9149,0.95133,0.9458,0.98686,0.78623,0.68417,0.34037,0.72636,0.0013368,0.0013368,0.0013368
114,11282.7,0.88606,0.46876,0.90958,0.95296,0.94387,0.98681,0.78651,0.68413,0.3401,0.72619,0.00132195,0.00132195,0.00132195
115,11381,0.89829,0.46769,0.91522,0.95429,0.94265,0.98686,0.7867,0.68301,0.34014,0.72603,0.0013071,0.0013071,0.0013071
116,11479.4,0.90162,0.46559,0.91636,0.94804,0.94803,0.98703,0.78778,0.6826,0.33922,0.7258,0.00129225,0.00129225,0.00129225
117,11578.5,0.89333,0.48206,0.92295,0.95345,0.94444,0.98707,0.7872,0.68137,0.3384,0.72551,0.0012774,0.0012774,0.0012774
118,11677.1,0.87911,0.45958,0.90553,0.9547,0.94431,0.98707,0.78841,0.68026,0.33733,0.72531,0.00126255,0.00126255,0.00126255
119,11776.6,0.87766,0.47504,0.91663,0.95311,0.94706,0.98704,0.78977,0.67949,0.33692,0.72498,0.0012477,0.0012477,0.0012477
120,11876,0.86066,0.46298,0.89822,0.95462,0.94248,0.98706,0.78958,0.67832,0.33536,0.7249,0.00123285,0.00123285,0.00123285
121,11975.1,0.86923,0.46767,0.91281,0.94759,0.94803,0.98713,0.79049,0.67734,0.33635,0.72449,0.001218,0.001218,0.001218
122,12073.9,0.86818,0.45845,0.89954,0.94811,0.94968,0.98721,0.79114,0.67634,0.33587,0.7242,0.00120315,0.00120315,0.00120315
123,12173,0.86648,0.46004,0.90595,0.95299,0.94803,0.98728,0.79176,0.67518,0.33513,0.72399,0.0011883,0.0011883,0.0011883
124,12272.1,0.89528,0.47237,0.91738,0.95344,0.94624,0.98737,0.79223,0.6745,0.33546,0.72387,0.00117345,0.00117345,0.00117345
125,12369.7,0.85099,0.44729,0.89551,0.95124,0.94982,0.98741,0.7924,0.67367,0.33469,0.7238,0.0011586,0.0011586,0.0011586
126,12468.2,0.86857,0.44833,0.909,0.9514,0.94982,0.98749,0.79223,0.67288,0.33426,0.72362,0.00114375,0.00114375,0.00114375
127,12566.2,0.8823,0.47974,0.91497,0.95859,0.94086,0.9875,0.79213,0.67163,0.33363,0.72349,0.0011289,0.0011289,0.0011289
128,12664.9,0.85985,0.45288,0.89725,0.95593,0.94803,0.98754,0.79204,0.67094,0.33335,0.72326,0.00111405,0.00111405,0.00111405
129,12763.5,0.82596,0.44967,0.88841,0.95805,0.94136,0.98765,0.7926,0.66894,0.33365,0.7228,0.0010992,0.0010992,0.0010992
130,12862.3,0.86953,0.46745,0.92374,0.95969,0.93858,0.98761,0.79283,0.66872,0.33241,0.72283,0.00108435,0.00108435,0.00108435
131,12962.1,0.8269,0.43052,0.90604,0.95966,0.94086,0.98762,0.7942,0.66803,0.33166,0.72254,0.0010695,0.0010695,0.0010695
132,13060.9,0.86852,0.46,0.90757,0.95659,0.94786,0.98773,0.79463,0.66799,0.33066,0.7224,0.00105465,0.00105465,0.00105465
133,13160.1,0.86303,0.46192,0.89263,0.95319,0.94891,0.98775,0.79457,0.66771,0.3298,0.72228,0.0010398,0.0010398,0.0010398
134,13260,0.86911,0.44323,0.9015,0.95487,0.94804,0.98771,0.79583,0.66707,0.3291,0.72207,0.00102495,0.00102495,0.00102495
135,13358.6,0.84247,0.43759,0.88654,0.95751,0.94982,0.9877,0.79575,0.66698,0.32927,0.7219,0.0010101,0.0010101,0.0010101
136,13457.4,0.83945,0.45517,0.90591,0.95324,0.9499,0.98768,0.79689,0.66481,0.32996,0.72131,0.00099525,0.00099525,0.00099525
137,13556,0.84472,0.45748,0.89679,0.95253,0.94982,0.98775,0.79687,0.66349,0.32945,0.72072,0.0009804,0.0009804,0.0009804
138,13654.5,0.84341,0.44738,0.90385,0.95396,0.95161,0.98782,0.79698,0.66279,0.32887,0.72017,0.00096555,0.00096555,0.00096555
139,13753.3,0.833,0.45755,0.8984,0.95312,0.95161,0.98788,0.79633,0.66294,0.32858,0.71985,0.0009507,0.0009507,0.0009507
140,13851.4,0.82162,0.43925,0.89778,0.9505,0.95161,0.98804,0.7969,0.6616,0.32823,0.71959,0.00093585,0.00093585,0.00093585
141,13949.9,0.81603,0.43573,0.88352,0.95166,0.95257,0.98801,0.7972,0.66132,0.32835,0.71934,0.000921,0.000921,0.000921
142,14049.2,0.8129,0.43108,0.89023,0.95165,0.95245,0.98787,0.79802,0.66121,0.32691,0.719,0.00090615,0.00090615,0.00090615
143,14148.8,0.80209,0.42253,0.87719,0.95176,0.95474,0.9879,0.79856,0.66065,0.32576,0.71869,0.0008913,0.0008913,0.0008913
144,14248.3,0.84409,0.43317,0.89467,0.95365,0.95341,0.98821,0.7985,0.66037,0.32594,0.71848,0.00087645,0.00087645,0.00087645
145,14347.1,0.81781,0.43922,0.88699,0.95519,0.9551,0.98825,0.79817,0.65999,0.32482,0.71817,0.0008616,0.0008616,0.0008616
146,14446.1,0.82022,0.4214,0.88942,0.96212,0.9552,0.98828,0.79861,0.65933,0.32382,0.71784,0.00084675,0.00084675,0.00084675
147,14545,0.7951,0.42226,0.88773,0.96211,0.9552,0.98826,0.79981,0.65911,0.32387,0.71777,0.0008319,0.0008319,0.0008319
148,14643.7,0.79422,0.41333,0.88883,0.96229,0.9552,0.98833,0.79982,0.65904,0.32359,0.71768,0.00081705,0.00081705,0.00081705
149,14743.1,0.79811,0.41748,0.88882,0.9622,0.9552,0.98838,0.80113,0.65866,0.32301,0.71758,0.0008022,0.0008022,0.0008022
150,14841.7,0.81873,0.42645,0.89104,0.96286,0.9552,0.98844,0.80077,0.65899,0.3231,0.71768,0.00078735,0.00078735,0.00078735
151,14940.3,0.81925,0.42569,0.89796,0.9631,0.9552,0.98845,0.80234,0.65827,0.32236,0.71738,0.0007725,0.0007725,0.0007725
152,15038.8,0.79158,0.42749,0.88672,0.96308,0.9552,0.98856,0.80212,0.65793,0.32298,0.7172,0.00075765,0.00075765,0.00075765
153,15137.3,0.80398,0.41745,0.89162,0.96386,0.95595,0.98851,0.80334,0.65732,0.32285,0.71707,0.0007428,0.0007428,0.0007428
154,15235.8,0.80486,0.41993,0.89522,0.96453,0.9552,0.98852,0.80298,0.65741,0.32194,0.71703,0.00072795,0.00072795,0.00072795
155,15334.1,0.78737,0.39826,0.88505,0.96516,0.9552,0.98857,0.80284,0.65702,0.32241,0.71675,0.0007131,0.0007131,0.0007131
156,15433.9,0.79427,0.41222,0.88713,0.96408,0.9552,0.9887,0.80235,0.65728,0.32287,0.71665,0.00069825,0.00069825,0.00069825
157,15532.7,0.80962,0.4325,0.88368,0.96322,0.9552,0.98871,0.80387,0.65668,0.32281,0.71645,0.0006834,0.0006834,0.0006834
158,15631.7,0.78102,0.40049,0.88282,0.96254,0.9552,0.98874,0.80311,0.65627,0.32244,0.71657,0.00066855,0.00066855,0.00066855
159,15729.9,0.78423,0.41074,0.88709,0.96389,0.95671,0.98877,0.804,0.65488,0.3222,0.71624,0.0006537,0.0006537,0.0006537
160,15828.6,0.78263,0.40919,0.87572,0.9639,0.9569,0.98877,0.80473,0.65572,0.3216,0.71634,0.00063885,0.00063885,0.00063885
161,15927.2,0.79609,0.42559,0.88432,0.96396,0.95859,0.9888,0.80383,0.65545,0.32104,0.71605,0.000624,0.000624,0.000624
162,16025.9,0.78049,0.40033,0.87486,0.96271,0.95878,0.98891,0.80425,0.65432,0.31889,0.71587,0.00060915,0.00060915,0.00060915
163,16123.5,0.78348,0.39979,0.88648,0.96282,0.95878,0.98889,0.80538,0.65452,0.31906,0.7159,0.0005943,0.0005943,0.0005943
164,16222.2,0.77055,0.387,0.87803,0.96303,0.95878,0.98892,0.80455,0.65389,0.31869,0.71557,0.00057945,0.00057945,0.00057945
165,16317.8,0.78223,0.39717,0.87505,0.96323,0.95878,0.98895,0.80569,0.65317,0.31838,0.71537,0.0005646,0.0005646,0.0005646
166,16413.3,0.76021,0.39054,0.87631,0.964,0.95965,0.98907,0.80593,0.65419,0.31847,0.71558,0.00054975,0.00054975,0.00054975
167,16508.9,0.78222,0.3921,0.89393,0.96399,0.95957,0.9891,0.8062,0.65363,0.31722,0.71552,0.0005349,0.0005349,0.0005349
168,16604.2,0.78274,0.40094,0.89095,0.96398,0.95932,0.98909,0.80642,0.65225,0.31816,0.71499,0.00052005,0.00052005,0.00052005
169,16699.4,0.77138,0.38417,0.87709,0.964,0.95967,0.98917,0.80809,0.65229,0.31698,0.71468,0.0005052,0.0005052,0.0005052
170,16794.8,0.76186,0.388,0.87481,0.964,0.95973,0.98918,0.80774,0.65141,0.31669,0.71431,0.00049035,0.00049035,0.00049035
171,16890.6,0.78292,0.3967,0.89076,0.964,0.95985,0.98915,0.80788,0.65104,0.31642,0.71411,0.0004755,0.0004755,0.0004755
172,16986.2,0.76348,0.39101,0.87843,0.96401,0.96008,0.98921,0.80852,0.65063,0.31599,0.71392,0.00046065,0.00046065,0.00046065
173,17081.2,0.75222,0.37224,0.87891,0.96401,0.96014,0.98922,0.80894,0.6502,0.31592,0.71369,0.0004458,0.0004458,0.0004458
174,17177,0.77067,0.39574,0.88184,0.96402,0.96023,0.98928,0.80894,0.64964,0.31551,0.71347,0.00043095,0.00043095,0.00043095
175,17272.5,0.78199,0.3874,0.87569,0.96402,0.96037,0.98938,0.81022,0.64761,0.315,0.71277,0.0004161,0.0004161,0.0004161
176,17367.8,0.77034,0.39602,0.88456,0.96201,0.96057,0.98931,0.80921,0.64918,0.31545,0.71311,0.00040125,0.00040125,0.00040125
177,17462.8,0.73419,0.37015,0.86679,0.96194,0.96057,0.98934,0.8094,0.64834,0.31513,0.7128,0.0003864,0.0003864,0.0003864
178,17557.9,0.72833,0.37368,0.85532,0.96209,0.96057,0.98932,0.81041,0.64689,0.31546,0.71226,0.00037155,0.00037155,0.00037155
179,17653.7,0.74428,0.38342,0.86483,0.96192,0.96057,0.98927,0.80998,0.6495,0.3158,0.71291,0.0003567,0.0003567,0.0003567
180,17748.9,0.77679,0.37806,0.88809,0.96212,0.96057,0.98927,0.81066,0.64874,0.31504,0.71272,0.00034185,0.00034185,0.00034185
181,17844.2,0.74778,0.37485,0.86755,0.96212,0.96057,0.98922,0.81197,0.6487,0.31434,0.71253,0.000327,0.000327,0.000327
182,17939.6,0.72435,0.37884,0.85544,0.96232,0.96113,0.98926,0.81189,0.6475,0.31415,0.71227,0.00031215,0.00031215,0.00031215
183,18034.7,0.71984,0.3581,0.8667,0.96232,0.96128,0.98926,0.8118,0.64712,0.31326,0.71212,0.0002973,0.0002973,0.0002973
184,18130.8,0.749,0.38074,0.8733,0.96233,0.96152,0.9893,0.81148,0.64642,0.31279,0.71175,0.00028245,0.00028245,0.00028245
