epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,7698.82,1.19438,0.73095,1.04112,0.911,0.94384,0.97345,0.72791,0.42839,0.23945,0.38777,0.0087328,0.0087328,0.0087328
34,7930.74,1.16305,0.70592,1.00401,0.91062,0.93948,0.97274,0.7317,0.42679,0.23388,0.38748,0.0086932,0.0086932,0.0086932
35,8163.05,1.14879,0.70165,1.01385,0.92737,0.93685,0.97629,0.73361,0.41989,0.23746,0.38235,0.0086536,0.0086536,0.0086536
36,8395.03,1.15156,0.68744,1.0129,0.93016,0.93398,0.97675,0.73745,0.42477,0.23389,0.38409,0.008614,0.008614,0.008614
37,8627.28,1.1518,0.68825,1.01163,0.92799,0.9286,0.97567,0.73586,0.42254,0.23298,0.38302,0.0085744,0.0085744,0.0085744
38,8859.39,1.17291,0.70538,1.01422,0.92631,0.93003,0.97497,0.73479,0.42241,0.23243,0.38369,0.0085348,0.0085348,0.0085348
39,9091.59,1.16924,0.69023,1.02202,0.9324,0.9347,0.97718,0.74088,0.41869,0.23073,0.38239,0.0084952,0.0084952,0.0084952
40,9323.91,1.14488,0.67687,1.01499,0.92649,0.9347,0.97457,0.74251,0.41274,0.22893,0.38179,0.0084556,0.0084556,0.0084556
41,9555.84,1.15961,0.69342,1.01597,0.92745,0.93566,0.97545,0.74304,0.40751,0.22617,0.37968,0.008416,0.008416,0.008416
42,9787.81,1.11685,0.65139,1.00292,0.9287,0.93613,0.97746,0.74695,0.40328,0.22139,0.37896,0.0083764,0.0083764,0.0083764
43,10019.7,1.12751,0.68961,1.00308,0.933,0.93431,0.97719,0.74384,0.40612,0.22452,0.38011,0.0083368,0.0083368,0.0083368
44,10251.6,1.12061,0.66398,1.00673,0.93335,0.94469,0.97976,0.74507,0.40573,0.2218,0.38037,0.0082972,0.0082972,0.0082972
45,10483.6,1.1404,0.67356,0.99956,0.93129,0.94343,0.98046,0.74868,0.4058,0.22008,0.37921,0.0082576,0.0082576,0.0082576
46,10715.7,1.10058,0.64211,0.99316,0.93246,0.939,0.98034,0.75221,0.40359,0.22133,0.37805,0.008218,0.008218,0.008218
47,10947.7,1.10174,0.64843,0.99134,0.93924,0.93744,0.98052,0.75301,0.40111,0.21896,0.37701,0.0081784,0.0081784,0.0081784
48,11179.9,1.10538,0.66601,0.99346,0.94007,0.93828,0.9803,0.75505,0.40005,0.21772,0.37616,0.0081388,0.0081388,0.0081388
49,11412.1,1.11306,0.65374,0.99682,0.9411,0.94013,0.9803,0.75652,0.39675,0.21698,0.37519,0.0080992,0.0080992,0.0080992
50,11644.1,1.11463,0.67903,0.99466,0.93527,0.94654,0.97967,0.75698,0.39547,0.2174,0.37456,0.0080596,0.0080596,0.0080596
51,11876.2,1.08451,0.65391,0.97714,0.93441,0.94569,0.97994,0.75695,0.39331,0.21478,0.37367,0.00802,0.00802,0.00802
52,12108.2,1.11284,0.65037,0.98527,0.93606,0.94544,0.98023,0.75829,0.39215,0.21439,0.37279,0.0079804,0.0079804,0.0079804
53,12340.1,1.08204,0.6477,0.99311,0.93519,0.9451,0.98092,0.75936,0.38977,0.21316,0.37207,0.0079408,0.0079408,0.0079408
54,12571.9,1.10179,0.64387,0.99549,0.93733,0.94546,0.98083,0.76043,0.38874,0.21249,0.37164,0.0079012,0.0079012,0.0079012
55,12804.3,1.09285,0.6621,0.97852,0.93803,0.94501,0.98061,0.76148,0.3874,0.2122,0.37143,0.0078616,0.0078616,0.0078616
56,13036.6,1.09855,0.66154,0.98637,0.93929,0.94379,0.98114,0.7621,0.38732,0.21207,0.3711,0.007822,0.007822,0.007822
57,13268.7,1.08969,0.62454,0.995,0.94166,0.94399,0.98128,0.76281,0.38574,0.21107,0.37091,0.0077824,0.0077824,0.0077824
58,13500.8,1.07663,0.6373,0.97567,0.94258,0.94187,0.98179,0.7647,0.38547,0.21059,0.37065,0.0077428,0.0077428,0.0077428
59,13732.6,1.08821,0.64391,0.97774,0.94234,0.94409,0.98209,0.7645,0.38557,0.21002,0.37052,0.0077032,0.0077032,0.0077032
60,13964.5,1.10105,0.64808,1.00091,0.94364,0.94324,0.98228,0.76498,0.38526,0.21033,0.3705,0.0076636,0.0076636,0.0076636
61,14196.4,1.08288,0.63391,0.98421,0.94512,0.94537,0.98274,0.76563,0.38453,0.21001,0.37034,0.007624,0.007624,0.007624
62,14429,1.07174,0.63552,0.9922,0.94658,0.9469,0.9832,0.76568,0.38404,0.20963,0.3702,0.0075844,0.0075844,0.0075844
63,14662.2,1.08097,0.62376,0.97996,0.94629,0.94827,0.98365,0.7662,0.38327,0.20993,0.37009,0.0075448,0.0075448,0.0075448
64,14894.1,1.0131,0.60239,0.96344,0.94529,0.94849,0.98389,0.76669,0.38288,0.20926,0.36996,0.0075052,0.0075052,0.0075052
65,15125.8,1.0803,0.63912,0.98294,0.94499,0.94869,0.98374,0.76712,0.38217,0.20887,0.36971,0.0074656,0.0074656,0.0074656
66,15358,1.08033,0.63526,0.99172,0.94564,0.94797,0.98369,0.7674,0.38168,0.20819,0.36951,0.007426,0.007426,0.007426
67,15590.1,1.07532,0.62841,0.97176,0.9463,0.94848,0.98379,0.76785,0.38092,0.20817,0.36942,0.0073864,0.0073864,0.0073864
68,15822,1.06559,0.63379,0.98292,0.94424,0.94905,0.98381,0.76806,0.38071,0.20736,0.36926,0.0073468,0.0073468,0.0073468
69,16054.2,1.05698,0.60036,0.97898,0.94531,0.94899,0.98391,0.76846,0.38067,0.20705,0.36914,0.0073072,0.0073072,0.0073072
70,16286.2,1.05492,0.61072,0.97544,0.94347,0.95335,0.984,0.76879,0.38049,0.20675,0.36898,0.0072676,0.0072676,0.0072676
71,16518.2,1.08652,0.60861,0.97722,0.94347,0.95335,0.98415,0.76906,0.37999,0.2065,0.36884,0.007228,0.007228,0.007228
72,16750,1.02964,0.60198,0.96491,0.9449,0.953,0.98404,0.76889,0.37974,0.20587,0.3687,0.0071884,0.0071884,0.0071884
73,16982.1,1.05036,0.60412,0.96989,0.9474,0.95007,0.98414,0.76977,0.37888,0.20526,0.36861,0.0071488,0.0071488,0.0071488
74,17213.9,1.05826,0.60514,0.98718,0.94573,0.95038,0.98413,0.7702,0.37861,0.20495,0.36839,0.0071092,0.0071092,0.0071092
75,17445.9,1.05948,0.61697,0.9669,0.9459,0.95156,0.98426,0.7702,0.37814,0.20433,0.36829,0.0070696,0.0070696,0.0070696
76,17677.9,1.03914,0.6011,0.96175,0.94714,0.95143,0.9843,0.77111,0.37764,0.20402,0.36813,0.00703,0.00703,0.00703
77,17909.6,1.0479,0.58725,0.96683,0.9461,0.95107,0.98425,0.77195,0.37683,0.20341,0.36793,0.0069904,0.0069904,0.0069904
78,18141.8,1.03366,0.58389,0.96808,0.94622,0.95329,0.98452,0.77234,0.37628,0.20286,0.36777,0.0069508,0.0069508,0.0069508
79,18374.1,1.03324,0.58412,0.95847,0.94658,0.95364,0.9845,0.77294,0.37601,0.20221,0.36762,0.0069112,0.0069112,0.0069112
80,18605.9,1.02771,0.58424,0.95973,0.94706,0.95407,0.98448,0.77326,0.37535,0.20183,0.36748,0.0068716,0.0068716,0.0068716
81,18837.7,1.03004,0.58485,0.96854,0.94796,0.95435,0.98465,0.77359,0.37494,0.20128,0.36735,0.006832,0.006832,0.006832
82,19069.7,1.02507,0.59522,0.9634,0.94827,0.95363,0.98487,0.77438,0.37439,0.20116,0.36723,0.0067924,0.0067924,0.0067924
83,19301.7,1.01864,0.57896,0.95849,0.94828,0.9512,0.98494,0.77491,0.37418,0.20091,0.3671,0.0067528,0.0067528,0.0067528
84,19533.4,1.02238,0.58191,0.96102,0.94777,0.9512,0.98481,0.7755,0.37381,0.20058,0.36702,0.0067132,0.0067132,0.0067132
85,19765.6,1.03216,0.59592,0.97523,0.94841,0.9512,0.98489,0.77578,0.37333,0.20015,0.3669,0.0066736,0.0066736,0.0066736
86,19997.4,1.02621,0.58826,0.96622,0.94846,0.95088,0.98495,0.77698,0.37313,0.19978,0.36674,0.006634,0.006634,0.006634
87,20229.3,1.03183,0.59278,0.96429,0.94956,0.95237,0.98529,0.77749,0.37234,0.19941,0.36667,0.0065944,0.0065944,0.0065944
88,20461.2,1.00609,0.57679,0.95604,0.94955,0.95551,0.98533,0.77744,0.37199,0.19892,0.36658,0.0065548,0.0065548,0.0065548
89,20693,1.0037,0.57483,0.95273,0.94934,0.95623,0.98531,0.77775,0.37157,0.19835,0.36646,0.0065152,0.0065152,0.0065152
90,20924.9,0.9975,0.56913,0.94406,0.94941,0.9561,0.98555,0.77851,0.37123,0.19761,0.36631,0.0064756,0.0064756,0.0064756
91,21156.7,1.03687,0.58262,0.96341,0.94952,0.95587,0.98565,0.77934,0.37108,0.19754,0.36613,0.006436,0.006436,0.006436
92,21388.5,0.99262,0.5613,0.94526,0.94988,0.95694,0.98581,0.77994,0.37074,0.19682,0.366,0.0063964,0.0063964,0.0063964
93,21620.5,1.00922,0.55882,0.95591,0.94946,0.95727,0.98578,0.78027,0.37058,0.19622,0.36585,0.0063568,0.0063568,0.0063568
94,21852.2,1.00253,0.56762,0.96128,0.94781,0.95793,0.9858,0.78052,0.37009,0.19593,0.36572,0.0063172,0.0063172,0.0063172
95,22084,1.01367,0.57744,0.96686,0.9469,0.9591,0.98578,0.78091,0.36964,0.19536,0.36559,0.0062776,0.0062776,0.0062776
96,22315.7,1.01498,0.59222,0.96568,0.94693,0.95874,0.98578,0.78168,0.36931,0.19473,0.36543,0.006238,0.006238,0.006238
97,22547.5,1.00447,0.55015,0.9421,0.94797,0.95874,0.98583,0.78197,0.36928,0.19427,0.36532,0.0061984,0.0061984,0.0061984
98,22779.2,1.00651,0.55435,0.94867,0.94978,0.95874,0.98595,0.78271,0.36867,0.19389,0.36521,0.0061588,0.0061588,0.0061588
99,23010.9,1.01263,0.5593,0.95716,0.95022,0.95885,0.98602,0.78272,0.36816,0.19373,0.36516,0.0061192,0.0061192,0.0061192
100,23242.8,1.01052,0.56317,0.95064,0.9498,0.95945,0.98609,0.78278,0.36761,0.19321,0.36503,0.0060796,0.0060796,0.0060796
101,23475,1.00258,0.56114,0.94532,0.9498,0.95945,0.98613,0.78326,0.36691,0.19256,0.36488,0.00604,0.00604,0.00604
102,23706.7,1.01834,0.59572,0.9574,0.94984,0.96053,0.9862,0.78313,0.36667,0.19236,0.36476,0.0060004,0.0060004,0.0060004
103,23938.5,0.97969,0.54304,0.94579,0.94995,0.96032,0.98628,0.78417,0.36658,0.19162,0.36465,0.0059608,0.0059608,0.0059608
104,24170.1,0.98288,0.55671,0.94485,0.95071,0.95945,0.98633,0.78458,0.36579,0.19093,0.36454,0.0059212,0.0059212,0.0059212
105,24402.2,0.98804,0.55284,0.96439,0.95093,0.95953,0.98636,0.78446,0.36534,0.19093,0.36443,0.0058816,0.0058816,0.0058816
106,24634.1,1.00521,0.55788,0.96355,0.95127,0.95952,0.98638,0.78504,0.3652,0.19041,0.3643,0.005842,0.005842,0.005842
107,24866.2,1.00746,0.56697,0.9514,0.95223,0.95846,0.98645,0.78576,0.3647,0.19014,0.36414,0.0058024,0.0058024,0.0058024
108,25098.1,0.96208,0.54583,0.93966,0.9519,0.9586,0.98644,0.78681,0.36409,0.18982,0.36399,0.0057628,0.0057628,0.0057628
109,25330.4,0.95832,0.53776,0.93575,0.9516,0.95933,0.98645,0.78732,0.36346,0.18928,0.36383,0.0057232,0.0057232,0.0057232
110,25562.4,0.98124,0.57035,0.95089,0.95084,0.96017,0.98654,0.78761,0.36297,0.18893,0.36367,0.0056836,0.0056836,0.0056836
111,25794.2,0.96893,0.54182,0.95355,0.95049,0.96125,0.98662,0.78854,0.3624,0.1885,0.36351,0.005644,0.005644,0.005644
112,26026.2,0.96034,0.54771,0.94789,0.94908,0.96297,0.9867,0.78872,0.36251,0.18801,0.36342,0.0056044,0.0056044,0.0056044
113,26258,0.98027,0.57435,0.94792,0.95233,0.96125,0.98678,0.78918,0.36216,0.18782,0.3633,0.0055648,0.0055648,0.0055648
114,26490.2,0.97445,0.54333,0.94441,0.95269,0.96096,0.98695,0.7893,0.36201,0.18723,0.36316,0.0055252,0.0055252,0.0055252
115,26722,0.96832,0.54191,0.94939,0.9506,0.96484,0.987,0.79,0.36148,0.18669,0.36305,0.0054856,0.0054856,0.0054856
116,26954.2,1.00143,0.5382,0.957,0.95095,0.96484,0.98709,0.79071,0.36098,0.18636,0.36292,0.005446,0.005446,0.005446
117,27186.4,0.96234,0.52942,0.93572,0.95176,0.96412,0.9873,0.79116,0.36047,0.18599,0.36274,0.0054064,0.0054064,0.0054064
118,27418.1,0.98902,0.54559,0.95695,0.95607,0.96053,0.98737,0.79184,0.35992,0.18593,0.36265,0.0053668,0.0053668,0.0053668
119,27649.9,0.96685,0.54591,0.94874,0.95811,0.96017,0.98761,0.79288,0.3595,0.1855,0.36251,0.0053272,0.0053272,0.0053272
120,27881.7,0.95935,0.53928,0.94484,0.95715,0.96197,0.98767,0.79324,0.35901,0.18517,0.3624,0.0052876,0.0052876,0.0052876
121,28113.3,0.95053,0.52008,0.94308,0.95719,0.9627,0.98782,0.79386,0.35892,0.18476,0.36224,0.005248,0.005248,0.005248
122,28345.5,0.93886,0.52507,0.93959,0.95853,0.96199,0.98795,0.79376,0.35841,0.18452,0.36211,0.0052084,0.0052084,0.0052084
123,28577.1,0.93634,0.5307,0.92979,0.9589,0.9627,0.98815,0.79403,0.35748,0.18419,0.36206,0.0051688,0.0051688,0.0051688
124,28808.8,0.95463,0.52928,0.94158,0.96061,0.96268,0.98831,0.79451,0.35754,0.18382,0.36195,0.0051292,0.0051292,0.0051292
125,29040.3,0.97184,0.53155,0.94596,0.96096,0.96304,0.98838,0.79531,0.35721,0.18355,0.36181,0.0050896,0.0050896,0.0050896
126,29271.9,0.95421,0.53917,0.92922,0.96026,0.96235,0.98829,0.79552,0.35653,0.18329,0.36168,0.00505,0.00505,0.00505
127,29503.9,0.95559,0.53042,0.93589,0.96077,0.96233,0.98834,0.79653,0.35611,0.18298,0.36152,0.0050104,0.0050104,0.0050104
128,29736,0.94987,0.54113,0.95253,0.96059,0.96233,0.98843,0.79665,0.35585,0.18248,0.36142,0.0049708,0.0049708,0.0049708
129,29967.8,0.95557,0.53672,0.94394,0.96125,0.96233,0.9886,0.79683,0.35554,0.18227,0.36131,0.0049312,0.0049312,0.0049312
130,30199.3,0.94134,0.53173,0.92653,0.96181,0.96233,0.98866,0.79715,0.35467,0.18204,0.36116,0.0048916,0.0048916,0.0048916
131,30431,0.95215,0.53356,0.93488,0.96165,0.9627,0.98888,0.79765,0.35418,0.18179,0.36095,0.004852,0.004852,0.004852
132,30663,0.9505,0.52871,0.93954,0.96337,0.96304,0.98897,0.79828,0.35379,0.18183,0.36077,0.0048124,0.0048124,0.0048124
133,30894.6,0.94749,0.54024,0.92213,0.96374,0.96304,0.98911,0.79924,0.35304,0.1816,0.36058,0.0047728,0.0047728,0.0047728
134,31126,0.94125,0.51099,0.92811,0.96375,0.96304,0.98917,0.80027,0.35262,0.18153,0.3604,0.0047332,0.0047332,0.0047332
135,31357.8,0.92985,0.50684,0.92933,0.96374,0.96313,0.98926,0.80101,0.35195,0.18121,0.36025,0.0046936,0.0046936,0.0046936
136,31589.5,0.93929,0.51184,0.94269,0.96401,0.96304,0.98932,0.80128,0.35163,0.1807,0.36011,0.004654,0.004654,0.004654
137,31821.4,0.92217,0.50114,0.92602,0.96595,0.96304,0.98939,0.80184,0.35104,0.18033,0.35999,0.0046144,0.0046144,0.0046144
138,32053.3,0.95363,0.52176,0.93113,0.96693,0.96304,0.98942,0.80202,0.35054,0.17992,0.35973,0.0045748,0.0045748,0.0045748
139,32285.2,0.90485,0.50542,0.93281,0.96674,0.96304,0.98949,0.80217,0.35016,0.1794,0.35957,0.0045352,0.0045352,0.0045352
140,32516.8,0.93097,0.52077,0.92354,0.96687,0.96335,0.98959,0.80304,0.3497,0.17916,0.35939,0.0044956,0.0044956,0.0044956
141,32748.8,0.95525,0.52025,0.93157,0.96654,0.9634,0.98961,0.80366,0.34962,0.17868,0.35922,0.004456,0.004456,0.004456
142,32980.5,0.92014,0.50127,0.9244,0.96654,0.96376,0.98973,0.80444,0.34873,0.17799,0.35902,0.0044164,0.0044164,0.0044164
143,33212.3,0.92017,0.49877,0.92716,0.96639,0.96376,0.98975,0.80456,0.34847,0.17775,0.35885,0.0043768,0.0043768,0.0043768
144,33444,0.92452,0.49964,0.91837,0.96636,0.96412,0.98981,0.80538,0.34787,0.17752,0.35871,0.0043372,0.0043372,0.0043372
145,33675.7,0.91424,0.50456,0.92763,0.96636,0.96412,0.98984,0.80602,0.3473,0.1774,0.3585,0.0042976,0.0042976,0.0042976
146,33907.5,0.92424,0.51037,0.94057,0.96687,0.96448,0.99003,0.80723,0.34689,0.17715,0.35835,0.004258,0.004258,0.004258
147,34139.3,0.90927,0.51245,0.92842,0.9669,0.96416,0.99007,0.80709,0.34653,0.17671,0.35822,0.0042184,0.0042184,0.0042184
148,34371.1,0.90964,0.50883,0.91987,0.96793,0.96396,0.99018,0.80747,0.34577,0.17654,0.35803,0.0041788,0.0041788,0.0041788
149,34603.2,0.9049,0.49916,0.91223,0.96856,0.96412,0.99024,0.80857,0.34526,0.17643,0.35789,0.0041392,0.0041392,0.0041392
150,34834.9,0.92258,0.50425,0.93676,0.96746,0.96376,0.9902,0.80861,0.34473,0.176,0.3577,0.0040996,0.0040996,0.0040996
151,35066.9,0.88994,0.48422,0.92026,0.96757,0.96376,0.99028,0.80915,0.34416,0.17607,0.35753,0.00406,0.00406,0.00406
152,35298.6,0.89992,0.49223,0.92035,0.96862,0.96376,0.99034,0.80977,0.34381,0.17573,0.35735,0.0040204,0.0040204,0.0040204
153,35530.3,0.92155,0.4959,0.91669,0.96723,0.96377,0.99034,0.81064,0.34324,0.17541,0.35716,0.0039808,0.0039808,0.0039808
154,35762,0.89839,0.48516,0.91782,0.96748,0.96412,0.99041,0.81141,0.34276,0.17501,0.357,0.0039412,0.0039412,0.0039412
155,35993.6,0.90368,0.49915,0.92075,0.96828,0.96397,0.99046,0.81188,0.34249,0.17461,0.35687,0.0039016,0.0039016,0.0039016
156,36225.1,0.89726,0.48925,0.91782,0.96817,0.96412,0.99051,0.81225,0.34206,0.17419,0.35672,0.003862,0.003862,0.003862
157,36456.7,0.89657,0.48926,0.92208,0.96944,0.96412,0.99058,0.81235,0.34162,0.1738,0.35657,0.0038224,0.0038224,0.0038224
158,36688.2,0.91136,0.48984,0.92628,0.97126,0.96412,0.99064,0.8123,0.34072,0.17361,0.35638,0.0037828,0.0037828,0.0037828
159,36919.9,0.90422,0.49059,0.91869,0.97107,0.96359,0.99069,0.81314,0.34014,0.17315,0.35622,0.0037432,0.0037432,0.0037432
160,37151.5,0.87557,0.47379,0.90879,0.97125,0.96376,0.99072,0.81349,0.33978,0.17291,0.35599,0.0037036,0.0037036,0.0037036
161,37383.3,0.88385,0.47829,0.90338,0.97187,0.96376,0.99081,0.81381,0.33907,0.17211,0.35579,0.003664,0.003664,0.003664
162,37615,0.88097,0.47609,0.91518,0.97249,0.96404,0.99091,0.8143,0.3389,0.17187,0.35565,0.0036244,0.0036244,0.0036244
163,37846.4,0.89051,0.49256,0.91178,0.97319,0.96389,0.99092,0.81528,0.33849,0.17155,0.3555,0.0035848,0.0035848,0.0035848
164,38078.3,0.87714,0.47266,0.91363,0.97396,0.96412,0.991,0.81637,0.33827,0.17124,0.35537,0.0035452,0.0035452,0.0035452
165,38309.9,0.8972,0.47453,0.90428,0.97322,0.96482,0.99105,0.81658,0.33782,0.17108,0.35523,0.0035056,0.0035056,0.0035056
166,38541.8,0.87295,0.47089,0.91426,0.97369,0.96484,0.9911,0.81691,0.33741,0.17059,0.3551,0.003466,0.003466,0.003466
167,38773.7,0.88353,0.47496,0.91196,0.97287,0.96501,0.99113,0.81699,0.33698,0.17044,0.35496,0.0034264,0.0034264,0.0034264
168,39005.5,0.84191,0.46593,0.89802,0.97252,0.96502,0.99119,0.81772,0.33674,0.17005,0.3548,0.0033868,0.0033868,0.0033868
169,39237.1,0.86932,0.47422,0.91974,0.97254,0.96591,0.99121,0.81822,0.33612,0.16968,0.35461,0.0033472,0.0033472,0.0033472
170,39469,0.86479,0.46329,0.89417,0.97293,0.96702,0.99131,0.81902,0.33618,0.16941,0.35443,0.0033076,0.0033076,0.0033076
171,39700.8,0.88548,0.48483,0.91822,0.97387,0.96842,0.99165,0.82027,0.33585,0.16911,0.35428,0.003268,0.003268,0.003268
172,39932.3,0.88558,0.47425,0.90464,0.97233,0.96914,0.99155,0.82067,0.33511,0.16853,0.35414,0.0032284,0.0032284,0.0032284
173,40164,0.85882,0.46845,0.9073,0.97264,0.96927,0.99155,0.82109,0.33481,0.16813,0.35396,0.0031888,0.0031888,0.0031888
174,40395.7,0.86476,0.47394,0.90025,0.97273,0.97022,0.9917,0.82172,0.33408,0.16755,0.35378,0.0031492,0.0031492,0.0031492
175,40627.3,0.85755,0.46193,0.90827,0.97016,0.9713,0.99172,0.82196,0.33343,0.16723,0.35363,0.0031096,0.0031096,0.0031096
176,40858.9,0.84361,0.45723,0.90274,0.9699,0.97135,0.99179,0.82262,0.33313,0.16655,0.3535,0.00307,0.00307,0.00307
177,41090.7,0.86701,0.47024,0.90912,0.97329,0.96842,0.99186,0.82367,0.33242,0.16632,0.35336,0.0030304,0.0030304,0.0030304
178,41322.4,0.84895,0.44849,0.90736,0.97365,0.96778,0.99191,0.82422,0.33195,0.16614,0.35324,0.0029908,0.0029908,0.0029908
179,41554.1,0.84833,0.45749,0.90477,0.97072,0.97237,0.99196,0.82433,0.33193,0.16553,0.35305,0.0029512,0.0029512,0.0029512
180,41786,0.85749,0.4648,0.9091,0.9713,0.97155,0.99198,0.82473,0.33103,0.16521,0.35287,0.0029116,0.0029116,0.0029116
181,42017.7,0.84224,0.44517,0.90374,0.97098,0.97256,0.992,0.82512,0.33038,0.16491,0.35268,0.002872,0.002872,0.002872
182,42249.3,0.84488,0.46919,0.90353,0.97189,0.9713,0.99202,0.82566,0.33003,0.1645,0.3525,0.0028324,0.0028324,0.0028324
183,42481,0.84346,0.45825,0.89735,0.97238,0.9713,0.99211,0.82577,0.32951,0.16403,0.35235,0.0027928,0.0027928,0.0027928
184,42713,0.87018,0.45605,0.91122,0.97141,0.97165,0.99213,0.82612,0.32881,0.16337,0.35216,0.0027532,0.0027532,0.0027532
185,42944.9,0.83906,0.45983,0.8974,0.97097,0.97219,0.99219,0.82704,0.3284,0.16301,0.35198,0.0027136,0.0027136,0.0027136
