epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,26007.8,0.77137,0.40435,0.87117,0.93792,0.95699,0.98425,0.79691,0.6533,0.3205,0.70587,0.00031215,0.00031215,0.00031215
183,26106.6,0.73749,0.38846,0.85519,0.93856,0.95817,0.98428,0.79721,0.65245,0.32022,0.70563,0.0002973,0.0002973,0.0002973
184,26206.3,0.7506,0.39375,0.85929,0.93863,0.9594,0.9843,0.79757,0.65236,0.31958,0.70562,0.00028245,0.00028245,0.00028245
185,26304.9,0.74215,0.38404,0.85258,0.93625,0.96595,0.98436,0.79852,0.65053,0.31899,0.70535,0.0002676,0.0002676,0.0002676
186,26403.6,0.7319,0.38878,0.86088,0.93803,0.96774,0.98497,0.79859,0.65173,0.31895,0.70524,0.00025275,0.00025275,0.00025275
187,26501.4,0.75749,0.38562,0.86007,0.93736,0.96774,0.98497,0.79828,0.6512,0.31857,0.70508,0.0002379,0.0002379,0.0002379
188,26599.5,0.73932,0.39097,0.85175,0.93816,0.96774,0.98492,0.79833,0.65134,0.31868,0.70502,0.00022305,0.00022305,0.00022305
189,26697.9,0.72388,0.37587,0.85203,0.9382,0.96774,0.98491,0.79961,0.6506,0.31767,0.7047,0.0002082,0.0002082,0.0002082
190,26796.8,0.72522,0.36298,0.85783,0.93998,0.96953,0.98628,0.79987,0.64979,0.31652,0.70456,0.00019335,0.00019335,0.00019335
191,26895.2,0.67605,0.33131,0.82204,0.94009,0.96953,0.98623,0.80053,0.64976,0.31657,0.70435,0.0001785,0.0001785,0.0001785
192,26992.4,0.65182,0.31774,0.82767,0.94228,0.96953,0.98634,0.80109,0.64929,0.31635,0.70421,0.00016365,0.00016365,0.00016365
193,27090.1,0.67588,0.32211,0.83275,0.94165,0.96953,0.98639,0.80095,0.6489,0.31509,0.70396,0.0001488,0.0001488,0.0001488
194,27187,0.64498,0.3116,0.81923,0.94136,0.96953,0.98639,0.80059,0.64837,0.31485,0.70391,0.00013395,0.00013395,0.00013395
195,27284.6,0.64571,0.3128,0.82859,0.94702,0.961,0.98635,0.80129,0.64763,0.31391,0.70375,0.0001191,0.0001191,0.0001191
196,27381.9,0.68385,0.32105,0.83088,0.94702,0.9611,0.98636,0.8013,0.64763,0.31362,0.70366,0.00010425,0.00010425,0.00010425
197,27479,0.63601,0.30369,0.81405,0.94701,0.96085,0.98641,0.80177,0.6471,0.31375,0.7034,8.94e-05,8.94e-05,8.94e-05
198,27574.8,0.64437,0.31295,0.82345,0.94761,0.96057,0.98645,0.80241,0.64721,0.31413,0.7033,7.455e-05,7.455e-05,7.455e-05
199,27671.1,0.65113,0.31874,0.82246,0.94929,0.96057,0.98637,0.80356,0.64661,0.31274,0.70329,5.97e-05,5.97e-05,5.97e-05
200,27767.7,0.63601,0.30914,0.81738,0.94838,0.96057,0.98641,0.80398,0.64638,0.31345,0.70313,4.485e-05,4.485e-05,4.485e-05
