epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,4469.04,1.16513,0.71474,1.01432,0.90706,0.93635,0.97247,0.69528,0.97108,0.50091,0.84284,0.0082675,0.0082675,0.0082675
37,4570.56,1.17125,0.72498,1.01544,0.91604,0.92603,0.97046,0.69843,0.95956,0.50944,0.83656,0.008218,0.008218,0.008218
38,4672.57,1.18224,0.71825,1.01272,0.88599,0.93358,0.96734,0.69658,0.9562,0.50206,0.83816,0.0081685,0.0081685,0.0081685
39,4774.54,1.17301,0.7102,1.01519,0.87911,0.95941,0.96853,0.69776,0.94328,0.49469,0.84058,0.008119,0.008119,0.008119
40,4876.52,1.16024,0.68719,1.01605,0.8788,0.93727,0.96531,0.69663,0.93566,0.48572,0.83536,0.0080695,0.0080695,0.0080695
41,4978.3,1.15504,0.69483,1.0174,0.88347,0.96679,0.97168,0.70415,0.9637,0.49907,0.84102,0.00802,0.00802,0.00802
42,5079.78,1.13781,0.68385,1.00706,0.8959,0.93358,0.97174,0.70367,0.97065,0.50172,0.84199,0.0079705,0.0079705,0.0079705
43,5181.73,1.14437,0.69643,1.02216,0.92964,0.91144,0.97163,0.70452,0.95427,0.4888,0.84051,0.007921,0.007921,0.007921
44,5283.65,1.16414,0.69618,1.02845,0.93173,0.92251,0.97139,0.71231,0.95246,0.48826,0.8389,0.0078715,0.0078715,0.0078715
45,5385.44,1.16623,0.67611,1.01152,0.92531,0.9262,0.97273,0.71581,0.93756,0.47493,0.83482,0.007822,0.007822,0.007822
46,5487.74,1.13875,0.68373,1.00276,0.88796,0.95941,0.97089,0.71284,0.92865,0.47639,0.83201,0.0077725,0.0077725,0.0077725
47,5589.44,1.10522,0.68137,0.99849,0.88639,0.95011,0.97226,0.7132,0.93584,0.4816,0.8342,0.007723,0.007723,0.007723
48,5691.17,1.12355,0.67187,0.99432,0.91145,0.91882,0.97105,0.71442,0.92889,0.48021,0.83437,0.0076735,0.0076735,0.0076735
49,5792.86,1.14574,0.6787,1.00563,0.8984,0.94834,0.97154,0.71698,0.92617,0.47849,0.83413,0.007624,0.007624,0.007624
50,5895.14,1.13897,0.67171,1.00205,0.90215,0.95256,0.97395,0.71599,0.92028,0.4716,0.8307,0.0075745,0.0075745,0.0075745
51,5997.27,1.11425,0.66916,1.00428,0.90056,0.95572,0.97506,0.72211,0.90834,0.47042,0.82764,0.007525,0.007525,0.007525
52,6099.09,1.11073,0.661,0.99008,0.90162,0.9631,0.97406,0.72324,0.90585,0.4732,0.82437,0.0074755,0.0074755,0.0074755
53,6200.99,1.12638,0.67594,1.00424,0.90566,0.95641,0.9747,0.71932,0.9107,0.47159,0.8252,0.007426,0.007426,0.007426
54,6302.86,1.09127,0.65722,0.98119,0.91215,0.95789,0.9757,0.72566,0.90601,0.47086,0.82334,0.0073765,0.0073765,0.0073765
55,6404.65,1.12556,0.66748,0.99865,0.90906,0.95203,0.97551,0.72456,0.90687,0.47066,0.82168,0.007327,0.007327,0.007327
56,6506.32,1.12583,0.66926,0.98992,0.90871,0.95203,0.97498,0.72336,0.90762,0.47279,0.81888,0.0072775,0.0072775,0.0072775
57,6608.4,1.10656,0.65486,0.99346,0.91196,0.94096,0.97302,0.72081,0.90893,0.4728,0.81947,0.007228,0.007228,0.007228
58,6710.31,1.13082,0.67573,0.99646,0.91698,0.94096,0.97238,0.72212,0.90659,0.47005,0.81841,0.0071785,0.0071785,0.0071785
59,6812.03,1.10174,0.65298,0.9885,0.92278,0.92597,0.9722,0.71865,0.90409,0.47074,0.81726,0.007129,0.007129,0.007129
60,6913.78,1.09815,0.65133,0.98917,0.91414,0.9262,0.96937,0.71723,0.90437,0.47099,0.81721,0.0070795,0.0070795,0.0070795
61,7015.54,1.10544,0.64811,0.99334,0.9199,0.93235,0.97244,0.72319,0.90855,0.46985,0.81818,0.00703,0.00703,0.00703
62,7117.23,1.0775,0.63678,0.98349,0.92012,0.94465,0.97444,0.72607,0.90898,0.46579,0.81837,0.0069805,0.0069805,0.0069805
63,7219.25,1.09158,0.64317,0.9818,0.91308,0.94834,0.97471,0.72437,0.90653,0.46368,0.81652,0.006931,0.006931,0.006931
64,7320.84,1.09115,0.64095,0.97897,0.91742,0.94292,0.97511,0.72687,0.90622,0.46168,0.81775,0.0068815,0.0068815,0.0068815
65,7422.41,1.09865,0.64426,0.98309,0.91768,0.94609,0.97268,0.72708,0.909,0.46098,0.81823,0.006832,0.006832,0.006832
66,7524.18,1.08072,0.63068,0.97895,0.92039,0.93854,0.97369,0.72738,0.91134,0.45888,0.81892,0.0067825,0.0067825,0.0067825
67,7626.11,1.07102,0.63285,0.97779,0.92098,0.94617,0.97285,0.7271,0.91018,0.45705,0.81902,0.006733,0.006733,0.006733
68,7727.75,1.09332,0.64969,0.98539,0.91739,0.95572,0.97585,0.72987,0.90965,0.45767,0.81925,0.0066835,0.0066835,0.0066835
69,7829.65,1.0822,0.63946,0.98306,0.91798,0.94986,0.97561,0.72734,0.91041,0.45693,0.81933,0.006634,0.006634,0.006634
70,7931.51,1.0874,0.65011,0.9814,0.92125,0.94964,0.97652,0.72729,0.90946,0.45414,0.81957,0.0065845,0.0065845,0.0065845
71,8033.45,1.07046,0.63037,0.98717,0.92125,0.94966,0.97667,0.72834,0.90627,0.45128,0.81879,0.006535,0.006535,0.006535
72,8134.79,1.08662,0.62712,0.99065,0.92125,0.94963,0.97659,0.72903,0.90468,0.44959,0.81865,0.0064855,0.0064855,0.0064855
73,8236.59,1.07808,0.63353,0.98719,0.92993,0.93727,0.97374,0.72786,0.90522,0.44817,0.81754,0.006436,0.006436,0.006436
74,8338.44,1.06964,0.64506,0.97453,0.93109,0.93358,0.97611,0.72905,0.90631,0.44953,0.81739,0.0063865,0.0063865,0.0063865
75,8440.07,1.08102,0.6224,0.98498,0.93068,0.92989,0.97653,0.72996,0.90416,0.44655,0.81724,0.006337,0.006337,0.006337
76,8542.22,1.07737,0.62602,0.97123,0.93076,0.92989,0.97648,0.73033,0.9047,0.44592,0.81708,0.0062875,0.0062875,0.0062875
77,8644.19,1.05898,0.60754,0.97227,0.92692,0.93607,0.97653,0.72963,0.90189,0.44581,0.81621,0.006238,0.006238,0.006238
78,8745.91,1.07768,0.64138,0.97785,0.92698,0.93694,0.97653,0.72862,0.90055,0.44488,0.81521,0.0061885,0.0061885,0.0061885
79,8847.84,1.05677,0.61623,0.97585,0.9246,0.93727,0.97672,0.72902,0.8984,0.4444,0.81516,0.006139,0.006139,0.006139
80,8950.07,1.06723,0.63247,0.96837,0.92365,0.93746,0.9766,0.72878,0.89638,0.44517,0.81506,0.0060895,0.0060895,0.0060895
81,9051.72,1.06396,0.61872,0.97572,0.92376,0.93896,0.97662,0.72793,0.89681,0.44394,0.81523,0.00604,0.00604,0.00604
82,9153.85,1.07536,0.62414,0.98289,0.92051,0.94096,0.97558,0.72783,0.89616,0.44383,0.81481,0.0059905,0.0059905,0.0059905
83,9255.78,1.05068,0.61352,0.97309,0.92383,0.94096,0.97561,0.72683,0.89383,0.44386,0.81476,0.005941,0.005941,0.005941
84,9357.46,1.05402,0.61283,0.97954,0.92686,0.94096,0.9758,0.72669,0.89267,0.44227,0.81435,0.0058915,0.0058915,0.0058915
85,9459.09,1.03421,0.58367,0.96793,0.92644,0.94096,0.97573,0.7263,0.89266,0.44185,0.81371,0.005842,0.005842,0.005842
86,9560.93,1.05487,0.62953,0.96307,0.9266,0.94096,0.97584,0.72697,0.89239,0.43923,0.81291,0.0057925,0.0057925,0.0057925
87,9662.43,1.06468,0.61549,0.97451,0.93694,0.9321,0.97587,0.72688,0.89152,0.43867,0.81269,0.005743,0.005743,0.005743
88,9764.03,1.03038,0.60162,0.95945,0.92363,0.94096,0.97594,0.72752,0.89143,0.43755,0.81206,0.0056935,0.0056935,0.0056935
89,9866.14,1.04593,0.61194,0.96276,0.92385,0.94096,0.97614,0.72742,0.89018,0.4378,0.81148,0.005644,0.005644,0.005644
90,9968.03,1.02684,0.58403,0.97034,0.92601,0.94096,0.97618,0.7288,0.89071,0.43726,0.81154,0.0055945,0.0055945,0.0055945
91,10070.5,1.02794,0.60104,0.95825,0.92705,0.94096,0.97638,0.72789,0.88891,0.43583,0.81079,0.005545,0.005545,0.005545
92,10171.9,1.03161,0.59407,0.96155,0.92669,0.94096,0.97644,0.72786,0.88801,0.43464,0.81041,0.0054955,0.0054955,0.0054955
93,10273.3,1.04664,0.6049,0.96908,0.92655,0.94096,0.97664,0.72859,0.88749,0.43519,0.80987,0.005446,0.005446,0.005446
94,10375.6,1.05179,0.61047,0.96871,0.92507,0.94096,0.97664,0.72939,0.88719,0.43272,0.80982,0.0053965,0.0053965,0.0053965
95,10477.6,1.03306,0.5955,0.96767,0.92512,0.94096,0.97681,0.72967,0.8859,0.43199,0.80931,0.005347,0.005347,0.005347
96,10579.5,1.03513,0.57668,0.96326,0.93015,0.93727,0.97724,0.73024,0.88598,0.43207,0.80846,0.0052975,0.0052975,0.0052975
