epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,14219.7,0.97225,0.55643,0.94459,0.94563,0.94797,0.98458,0.78251,0.3702,0.19836,0.36478,0.000802,0.000802,0.000802
62,14452.1,0.96891,0.54619,0.95441,0.94565,0.94869,0.98471,0.78297,0.36939,0.19763,0.36453,0.0007987,0.0007987,0.0007987
63,14684.3,0.98575,0.56738,0.94712,0.94645,0.95084,0.98496,0.78398,0.3688,0.19742,0.36443,0.0007954,0.0007954,0.0007954
64,14916.8,0.92451,0.53351,0.93195,0.94516,0.95226,0.98483,0.78441,0.36792,0.19706,0.36416,0.0007921,0.0007921,0.0007921
65,15149.1,0.97803,0.54958,0.94616,0.94526,0.95411,0.98521,0.78492,0.36706,0.19642,0.36397,0.0007888,0.0007888,0.0007888
66,15381.4,0.97094,0.5562,0.95022,0.94615,0.95156,0.98529,0.78521,0.36665,0.19578,0.36384,0.0007855,0.0007855,0.0007855
67,15613.4,0.96309,0.53338,0.93547,0.94573,0.95672,0.98558,0.7855,0.36601,0.19513,0.36364,0.0007822,0.0007822,0.0007822
68,15845.9,0.95121,0.55538,0.9392,0.94442,0.9573,0.98557,0.7855,0.36573,0.1947,0.36347,0.0007789,0.0007789,0.0007789
69,16078.5,0.95201,0.53389,0.94009,0.94279,0.95788,0.9857,0.78589,0.36484,0.19421,0.36333,0.0007756,0.0007756,0.0007756
70,16310.8,0.94738,0.53428,0.93597,0.94344,0.95752,0.9859,0.78593,0.36419,0.1938,0.3631,0.0007723,0.0007723,0.0007723
71,16543.2,0.97477,0.54192,0.93872,0.94479,0.9573,0.98605,0.78659,0.36354,0.1931,0.36291,0.000769,0.000769,0.000769
72,16775.4,0.9085,0.51393,0.92374,0.94413,0.95801,0.98597,0.78721,0.36321,0.19262,0.36273,0.0007657,0.0007657,0.0007657
73,17007.4,0.94686,0.51807,0.93214,0.94245,0.95874,0.98604,0.78777,0.3622,0.19222,0.36249,0.0007624,0.0007624,0.0007624
74,17239.7,0.93399,0.52413,0.93829,0.94244,0.95874,0.98601,0.78796,0.36171,0.19186,0.36233,0.0007591,0.0007591,0.0007591
75,17472.1,0.94297,0.53247,0.93066,0.94089,0.95945,0.98596,0.78873,0.36157,0.19158,0.36219,0.0007558,0.0007558,0.0007558
76,17703.9,0.93652,0.51579,0.9257,0.94026,0.96003,0.98598,0.78944,0.36105,0.19103,0.36205,0.0007525,0.0007525,0.0007525
77,17935.7,0.93341,0.50799,0.93014,0.95342,0.94739,0.98623,0.78964,0.36043,0.19043,0.36189,0.0007492,0.0007492,0.0007492
78,18167.6,0.91648,0.51205,0.92697,0.95379,0.94793,0.98627,0.78994,0.35986,0.19011,0.36177,0.0007459,0.0007459,0.0007459
79,18399.7,0.92616,0.50472,0.92135,0.95324,0.95156,0.98631,0.79114,0.35931,0.18982,0.36161,0.0007426,0.0007426,0.0007426
80,18632.1,0.92047,0.50707,0.92557,0.95125,0.95335,0.98641,0.79162,0.35828,0.189,0.36142,0.0007393,0.0007393,0.0007393
81,18864.4,0.91617,0.51315,0.92531,0.95372,0.95084,0.98659,0.7921,0.35776,0.18831,0.36125,0.000736,0.000736,0.000736
82,19096.4,0.91048,0.50886,0.91958,0.95206,0.95264,0.98661,0.79248,0.35738,0.18777,0.36108,0.0007327,0.0007327,0.0007327
83,19328.6,0.9067,0.50118,0.92208,0.95142,0.95443,0.98668,0.79302,0.35663,0.18738,0.36089,0.0007294,0.0007294,0.0007294
84,19560.6,0.91346,0.51032,0.92399,0.95348,0.953,0.98706,0.79327,0.35661,0.18684,0.36075,0.0007261,0.0007261,0.0007261
85,19792.9,0.9305,0.50493,0.93632,0.95328,0.953,0.98714,0.79358,0.35634,0.18638,0.36057,0.0007228,0.0007228,0.0007228
86,20025.2,0.91875,0.50739,0.92934,0.95359,0.95228,0.98712,0.79417,0.35564,0.18634,0.36046,0.0007195,0.0007195,0.0007195
87,20257.4,0.90332,0.49593,0.9215,0.95323,0.95228,0.98722,0.79501,0.35483,0.1858,0.36032,0.0007162,0.0007162,0.0007162
88,20489.7,0.88974,0.48931,0.91594,0.95359,0.95228,0.98705,0.79614,0.35443,0.18566,0.36019,0.0007129,0.0007129,0.0007129
89,20721.8,0.88271,0.50045,0.91533,0.95579,0.95156,0.98715,0.79641,0.35408,0.18513,0.36011,0.0007096,0.0007096,0.0007096
90,20954,0.8879,0.48795,0.91034,0.95595,0.95264,0.98728,0.79707,0.35348,0.18476,0.35995,0.0007063,0.0007063,0.0007063
91,21186.1,0.91272,0.50693,0.918,0.95495,0.95443,0.98744,0.79803,0.35299,0.18431,0.35979,0.000703,0.000703,0.000703
92,21418.5,0.87587,0.47989,0.90533,0.95612,0.95443,0.98749,0.79902,0.35266,0.18363,0.35964,0.0006997,0.0006997,0.0006997
93,21650.7,0.89326,0.47804,0.9178,0.95197,0.96017,0.98761,0.79948,0.35236,0.18316,0.35954,0.0006964,0.0006964,0.0006964
94,21882.7,0.8931,0.4905,0.92482,0.95298,0.96017,0.98773,0.79939,0.35164,0.18294,0.35942,0.0006931,0.0006931,0.0006931
95,22114.6,0.89804,0.4967,0.92549,0.95532,0.95898,0.98816,0.80062,0.35119,0.18261,0.35925,0.0006898,0.0006898,0.0006898
96,22346.9,0.89978,0.49141,0.92396,0.95472,0.9609,0.98827,0.80056,0.35066,0.18238,0.35911,0.0006865,0.0006865,0.0006865
97,22926.5,0.89138,0.46032,0.90568,0.9551,0.96161,0.98833,0.80134,0.35028,0.18186,0.35897,0.0006832,0.0006832,0.0006832
98,23608.7,0.88709,0.47399,0.91064,0.95555,0.96233,0.98843,0.80167,0.34973,0.18179,0.35878,0.0006799,0.0006799,0.0006799
99,24286.4,0.88394,0.47718,0.91603,0.95611,0.96125,0.98846,0.80217,0.34905,0.1812,0.35863,0.0006766,0.0006766,0.0006766
100,24965.2,0.88816,0.48336,0.9112,0.95583,0.96284,0.98856,0.803,0.34868,0.18123,0.35846,0.0006733,0.0006733,0.0006733
101,25645.7,0.87679,0.47347,0.90273,0.95584,0.96295,0.9887,0.80297,0.34808,0.18104,0.35832,0.00067,0.00067,0.00067
102,26328,0.88943,0.50199,0.91767,0.95984,0.95658,0.98846,0.80367,0.34756,0.18138,0.35818,0.0006667,0.0006667,0.0006667
103,26998.6,0.87916,0.46941,0.90994,0.95985,0.95838,0.98866,0.80453,0.34711,0.18172,0.35801,0.0006634,0.0006634,0.0006634
104,27663.8,0.87192,0.4759,0.90725,0.96213,0.95713,0.98871,0.80485,0.34645,0.18172,0.35789,0.0006601,0.0006601,0.0006601
105,28365.2,0.87249,0.46636,0.92174,0.96216,0.95587,0.98869,0.80528,0.34604,0.18186,0.35775,0.0006568,0.0006568,0.0006568
106,29045.3,0.87825,0.4719,0.91956,0.96316,0.95694,0.98882,0.80623,0.34562,0.18194,0.35755,0.0006535,0.0006535,0.0006535
107,29726.5,0.8841,0.49154,0.90586,0.9638,0.9573,0.98916,0.80677,0.34556,0.18172,0.35735,0.0006502,0.0006502,0.0006502
108,30390.2,0.8376,0.47457,0.89921,0.96492,0.95727,0.98919,0.80746,0.34478,0.18181,0.35723,0.0006469,0.0006469,0.0006469
109,31061.6,0.85539,0.45888,0.90048,0.96526,0.95721,0.98927,0.8082,0.34418,0.18173,0.35705,0.0006436,0.0006436,0.0006436
110,31746,0.87674,0.47862,0.91552,0.96589,0.95802,0.98934,0.80951,0.34384,0.18161,0.3569,0.0006403,0.0006403,0.0006403
111,32434.4,0.84412,0.45838,0.90964,0.9633,0.96071,0.98947,0.81026,0.34318,0.18123,0.35674,0.000637,0.000637,0.000637
112,33117,0.86426,0.46808,0.91604,0.96705,0.9582,0.98957,0.81158,0.3427,0.18087,0.35662,0.0006337,0.0006337,0.0006337
113,33795.5,0.86274,0.48803,0.91208,0.9667,0.9582,0.98959,0.81145,0.34222,0.18075,0.35634,0.0006304,0.0006304,0.0006304
114,34456.9,0.84524,0.45668,0.89816,0.96776,0.95873,0.98973,0.81239,0.34155,0.18049,0.35623,0.0006271,0.0006271,0.0006271
115,35151.3,0.84828,0.45877,0.90731,0.9681,0.95822,0.98979,0.81341,0.34044,0.18066,0.35618,0.0006238,0.0006238,0.0006238
116,35849.6,0.85836,0.45839,0.90796,0.96875,0.95802,0.98991,0.81374,0.34011,0.18118,0.35599,0.0006205,0.0006205,0.0006205
117,36528.9,0.83997,0.44687,0.89509,0.96778,0.95923,0.98996,0.81376,0.3398,0.1816,0.35579,0.0006172,0.0006172,0.0006172
118,37206.5,0.87455,0.46106,0.92115,0.96745,0.96125,0.98997,0.81402,0.33941,0.18239,0.35565,0.0006139,0.0006139,0.0006139
119,37887,0.85247,0.45951,0.90746,0.96856,0.96159,0.99018,0.81532,0.33886,0.18342,0.35551,0.0006106,0.0006106,0.0006106
120,38543.7,0.84491,0.46416,0.90462,0.96822,0.96213,0.99034,0.81546,0.33841,0.18486,0.35536,0.0006073,0.0006073,0.0006073
121,39215.8,0.83374,0.45028,0.90345,0.96869,0.96233,0.9904,0.81628,0.33778,0.18651,0.35516,0.000604,0.000604,0.000604
122,39883.7,0.82525,0.44267,0.90204,0.96927,0.96207,0.99047,0.81718,0.33707,0.18832,0.35499,0.0006007,0.0006007,0.0006007
123,40542.8,0.816,0.44364,0.88837,0.96999,0.96268,0.99054,0.81811,0.33653,0.19096,0.35489,0.0005974,0.0005974,0.0005974
124,41232.8,0.84035,0.45349,0.90329,0.96964,0.96376,0.99063,0.81884,0.33617,0.19397,0.35475,0.0005941,0.0005941,0.0005941
125,41929.8,0.84196,0.44771,0.90794,0.97058,0.9634,0.99074,0.81951,0.33577,0.19668,0.35461,0.0005908,0.0005908,0.0005908
126,42600.7,0.82464,0.44741,0.88885,0.97099,0.9634,0.9908,0.81987,0.33514,0.19968,0.35441,0.0005875,0.0005875,0.0005875
127,43228.2,0.83037,0.45198,0.89294,0.97116,0.96376,0.9909,0.82059,0.33469,0.20207,0.35429,0.0005842,0.0005842,0.0005842
128,43549.8,0.83236,0.45886,0.90749,0.97145,0.96447,0.99095,0.82119,0.33446,0.2029,0.35411,0.0005809,0.0005809,0.0005809
129,43870.4,0.83074,0.44711,0.90792,0.9711,0.96465,0.99099,0.82147,0.33419,0.20303,0.35398,0.0005776,0.0005776,0.0005776
130,44193.1,0.82521,0.45061,0.89089,0.97104,0.96448,0.99101,0.82225,0.33363,0.20318,0.35382,0.0005743,0.0005743,0.0005743
131,44511.9,0.82683,0.45362,0.89673,0.97091,0.9652,0.99108,0.82382,0.33325,0.20252,0.3537,0.000571,0.000571,0.000571
132,44839.1,0.83949,0.44056,0.90406,0.97148,0.96552,0.99114,0.82546,0.33255,0.20202,0.35352,0.0005677,0.0005677,0.0005677
133,45161.4,0.83092,0.44257,0.88831,0.97186,0.96669,0.99135,0.8271,0.33253,0.20153,0.35348,0.0005644,0.0005644,0.0005644
134,45482.6,0.82582,0.44459,0.89061,0.97458,0.96309,0.99137,0.82893,0.3325,0.20583,0.35347,0.0005611,0.0005611,0.0005611
135,45746.4,0.80756,0.44076,0.88952,0.96806,0.9634,0.99094,0.82952,0.33258,0.22587,0.35348,0.0005578,0.0005578,0.0005578
136,45978.1,0.81649,0.4431,0.90434,0.96703,0.95774,0.99017,0.82948,0.33319,0.2784,0.35335,0.0005545,0.0005545,0.0005545
137,46209.8,0.81329,0.42394,0.89205,0.96559,0.9566,0.98907,0.82774,0.33423,0.35418,0.35335,0.0005512,0.0005512,0.0005512
138,46441.2,0.84219,0.44158,0.89611,0.92785,0.98278,0.98462,0.82326,0.33614,0.46268,0.35325,0.0005479,0.0005479,0.0005479
139,46672.7,0.80813,0.43627,0.90175,0.94532,0.97381,0.98029,0.82064,0.33832,0.58035,0.35326,0.0005446,0.0005446,0.0005446
140,46904.2,0.81372,0.43813,0.88896,0.96687,0.953,0.97099,0.81547,0.34066,0.73223,0.35325,0.0005413,0.0005413,0.0005413
141,47135.5,0.82605,0.44233,0.89305,0.97653,0.92573,0.95811,0.80894,0.34185,0.87305,0.35316,0.000538,0.000538,0.000538
142,47367,0.80952,0.43171,0.89072,0.98188,0.87478,0.9335,0.79572,0.34256,1.03902,0.35317,0.0005347,0.0005347,0.0005347
143,47598.2,0.81433,0.43074,0.89294,0.98952,0.81306,0.90376,0.77768,0.34327,1.21188,0.35314,0.0005314,0.0005314,0.0005314
144,47829.1,0.80546,0.42944,0.88214,0.99409,0.72372,0.85997,0.74794,0.34272,1.38995,0.35283,0.0005281,0.0005281,0.0005281
145,48059.7,0.79488,0.4324,0.88319,0.99523,0.59885,0.7981,0.70469,0.34145,1.58295,0.3525,0.0005248,0.0005248,0.0005248
146,48290.1,0.81558,0.42763,0.90553,0.99856,0.49623,0.7476,0.66622,0.34092,1.7486,0.35227,0.0005215,0.0005215,0.0005215
147,48520.3,0.80569,0.42691,0.88894,1,0.39038,0.69519,0.6259,0.34033,1.89739,0.35205,0.0005182,0.0005182,0.0005182
148,48750.1,0.8043,0.4337,0.8871,1,0.29638,0.64817,0.58618,0.33895,2.06244,0.35181,0.0005149,0.0005149,0.0005149
149,48980,0.79516,0.4155,0.88015,1,0.21313,0.60655,0.5514,0.33409,2.20211,0.35067,0.0005116,0.0005116,0.0005116
150,49209.7,0.79775,0.41446,0.89719,1,0.1507,0.57535,0.52447,0.33039,2.33283,0.34897,0.0005083,0.0005083,0.0005083
151,49439,0.77907,0.41916,0.88651,1,0.09724,0.54861,0.50114,0.32342,2.46398,0.3474,0.000505,0.000505,0.000505
152,49668.3,0.78127,0.42501,0.88384,1,0.05167,0.52583,0.48052,0.31038,2.58277,0.34474,0.0005017,0.0005017,0.0005017
153,49897.8,0.81898,0.41909,0.8859,1,0.02835,0.51417,0.46796,0.29778,2.68347,0.34132,0.0004984,0.0004984,0.0004984
154,50127.2,0.79436,0.40907,0.88663,1,0.01507,0.50752,0.45944,0.27917,2.70004,0.33238,0.0004951,0.0004951,0.0004951
155,50356.5,0.80177,0.42453,0.88977,1,0.00574,0.50286,0.45919,0.25844,2.70695,0.32252,0.0004918,0.0004918,0.0004918
